name_1	name_2	raw_distance	squared_similarity	jaccard_index	dss_index	adjacency_index	raw_dss_non_anchor	raw_dss_anchor	non_anchor_domains	anchor_domains	combined_group	shared_group	parent	class	order	family	genus	species
AS139	USHLN256	0.185294777154922	0.663744628429413	0.85897433757782	0.814705193042755	0.806818187236786	0.179257228970528	0.225042000412941	79	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
USMM080	USMM101	0.00391942309215664	0.992176532745361	1	0.996080577373505	1	0.00307149370200932	0.0096429456025362	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea anthophila
USMM053	USMM059	0	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
M50	USMM064	0.167518988251686	0.693024635314941	1	0.832481026649475	1	0.154250621795654	0.189080089330673	13	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp002902985
AS183	MMO-45	0.236142516136169	0.583478271961212	0.5686274766922	0.763857483863831	0.578947365283966	0.248089820146561	0.198309406638145	38	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	UBA7405	UBA7405 sp000755535
USHLN022	USHLN195	0.0773927420377731	0.85120415687561	0.673913061618805	0.922607243061066	0.6875	0.138146266341209	0.0308783315122127	49	16	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A bombysepticus
HN073	USHLN296	0.21669465303421	0.613567233085632	0.720930218696594	0.78330534696579	0.592592597007751	0.246723085641861	0.109092801809311	43	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-88	USMM072	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USMM047	USMM048	0	1	1	1	1	0	0	58	8	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis
MMO-110	USHLN184	0.0982517972588539	0.813149809837341	0.866666674613953	0.901748180389404	0.768115937709808	0.103370107710361	0.0726602450013161	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN087	USMM061	2.88151222775923e-05	0.999942362308502	1	0.999971210956574	1	3.45781481883023e-05	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-94	USHLN167	0.237253233790398	0.581782639026642	0.699999988079071	0.762746751308441	0.580645143985748	0.272714257240295	0.0865438282489777	51	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-122	USMM062	2.88151222775923e-05	0.999942362308502	1	0.999971210956574	1	3.45781481883023e-05	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-84	USMM064	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
M50	USHLN06	0.232654765248299	0.588818728923798	1	0.767345249652863	1	0.221255764365196	0.251178175210953	13	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp002902985
AS214	USMM084	0.208252251148224	0.626864492893219	0.634615361690521	0.791747748851776	0.53125	0.274808168411255	0.0695940554141998	50	6	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
USHLN291	USMM054	0.163746252655983	0.699320316314697	0.861111104488373	0.836253762245178	0.695652186870575	0.180142283439636	0.109092801809311	40	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
USHLN183	USMM086	0.207824870944023	0.627541422843933	0.400000005960464	0.792175114154816	0.349999994039536	0.417156398296356	0.0312014035880566	54	16	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
MMO-143	VD14	0.0329005755484104	0.935281276702881	0.913580238819122	0.96709942817688	0.876404523849487	0.0348266214132309	0.0264804121106863	80	6	hserlactone.arylpolyene.NRPS - hserlactone.arylpolyene.NRPS	hserlactone.arylpolyene.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis
MMO-124	MMO-144	0	1	1	1	1	0	0	64	4	T1PKS.NRPS-like - T1PKS.NRPS-like	T1PKS.NRPS-like	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii
HN022	USMM078	0.147968128323555	0.725958287715912	0.918918907642364	0.852031886577606	0.857142865657806	0.130894020199776	0.257527053356171	77	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
MMO-94	USMM054	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS124	HN073	0.0829627215862274	0.840957343578339	0.977777779102325	0.91703724861145	0.941176474094391	0.0780034437775612	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN177	USMM051	0.0982806086540222	0.813097834587097	0.866666674613953	0.901719391345978	0.768115937709808	0.103404685854912	0.0726602450013161	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
AS083	AS214	0.190303295850754	0.655608773231506	0.800000011920929	0.809696733951569	0.777777791023254	0.201887413859367	0.00785340275615453	63	1	NRPS-like - hserlactone.NRPS-like	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
HN071	MMO-131	0	1	1	1	1	0	0	50	4	hserlactone.NRPS - hserlactone.NRPS	hserlactone.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
AS139	USHLN164	0.180063039064407	0.672296583652496	0.85897433757782	0.81993693113327	0.806818187236786	0.171475753188133	0.236596032977104	79	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
USHLN261	USMM133	0.00151515146717429	0.996971964836121	1	0.99848484992981	1	0.00167464115656912	0	38	1	NRPS-like - NRPS-like	NRPS-like	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi
HN119	MMO-102	0.0117971580475569	0.976544857025146	0.969696998596191	0.98820286989212	0.925000011920929	0.0107004214078188	0.0135336574167013	38	6	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
MMO-119	USHLN291	0.0940584391355514	0.820730090141296	0.861111104488373	0.905941545963287	0.695652186870575	0.089046984910965	0.109092801809311	36	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS212	HN109	0.17177651822567	0.68595415353775	0.734693884849548	0.828223466873169	0.661016941070557	0.187131240963936	0.112916737794876	46	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
MMO-43	MMO-88	0	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
LB14	USHLN195	0.173705875873566	0.682761967182159	0.833333313465118	0.826294124126434	0.818181812763214	0.235927134752274	0.00259740254841744	11	1	NRPS-like - NRPS-like	NRPS-like	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
USHLN168	USMM087	0.07024996727705	0.864435136318207	0.930232584476471	0.929750025272369	0.854166686534882	0.0942385271191597	0.0162757113575935	45	5	NRPS - NRPS	NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
HN073	HN109	0.0676787719130516	0.86922287940979	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-38	USMM053	2.88151222775923e-05	0.999942362308502	1	0.999971210956574	1	3.45781481883023e-05	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN262	VD5	0.235273510217667	0.584806621074677	0.728813588619232	0.764726459980011	0.586666643619537	0.260105043649673	0.111115835607052	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
HN034	MMO-128	0.28741654753685	0.507775187492371	0.440476179122925	0.712583422660828	0.404255330562591	0.273781061172485	0.329175293445587	49	4	hserlactone.NRPS - hserlactone.arylpolyene.NRPS	NA	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
MMO-83	VD5	0.243053361773491	0.572968184947968	0.642857134342194	0.756946623325348	0.571428596973419	0.298051118850708	0.0986842513084412	21	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-38	USMM054	2.88151222775923e-05	0.999942362308502	1	0.999971210956574	1	3.45781481883023e-05	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN065	MMO-89	8.48896452225745e-05	0.99983024597168	1	0.99991512298584	1	0.00010526315600145	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN028	USHLN029	0.0218414943665266	0.956794083118439	1	0.978158533573151	1	0.0208194684237242	0.0328282825648785	43	1	NRPS-like - NRPS-like	NRPS-like	Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Lysinibacillus	Lysinibacillus fusiformis
MMO-45	USHLN184	0.0819841772317886	0.842753052711487	0.95652174949646	0.918015837669373	0.886792480945587	0.0792601555585861	0.0931072756648064	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN196	USMM108	0.292824625968933	0.50009697675705	0.791666686534882	0.707175374031067	0.631578922271729	0.310299724340439	0.0831234231591225	48	1	NRPS-like - NRPS-like	NRPS-like	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
USMM054	VD12	0.172001764178276	0.685581088066101	0.818181812763214	0.827998220920563	0.739130437374115	0.195624649524689	0.115897379815578	19	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN087	USHLN270	0.120843693614006	0.772915780544281	0.861111104488373	0.879156291484833	0.68085104227066	0.124654792249203	0.109092801809311	37	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN260	USHLN281	0.00559264095500111	0.988846004009247	1	0.99440735578537	1	0.00203264970332384	0.0140476208180189	57	6	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
AS230	USHLN06	0.161285758018494	0.703441560268402	0.818181812763214	0.838714241981506	0.756097555160522	0.172180861234665	0.128600433468819	36	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes
M50	USHLN290	0.139228507876396	0.740927577018738	0.866666674613953	0.860771477222443	0.75	0.161866575479507	0.102441653609276	13	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp002902985
HN059	MMO-143	0.149607926607132	0.723166704177856	0.544303774833679	0.850392043590546	0.534883737564087	0.159399926662445	0.119007907807827	50	4	hserlactone.NRPS - hserlactone.arylpolyene.NRPS	NA	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
AS170	AS222	0.135496854782104	0.747365713119507	0.8852459192276	0.864503145217896	0.846153855323792	0.123205751180649	0.329081624746323	63	1	hserlactone.NRPS-like - hserlactone.NRPS-like	hserlactone.NRPS-like	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii
MMO-45	USMM072	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USMM047	USMM048	0	1	1	1	1	0	0	9	1	NRPS-like - NRPS-like	NRPS-like	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis
AS091	MMO-89	0.177507773041725	0.676493465900421	0.734693884849548	0.822492241859436	0.661016941070557	0.192539349198341	0.119886703789234	46	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
HN049	MMO-88	0	1	1	1	1	0	0	50	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
SRR13132388.2	SRR13132389.4	0	1	1	1	1	0	0	37	1	NAPAA - NAPAA	NAPAA	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia miricola
USMM054	USMM072	0	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN159	USMM080	0.176760658621788	0.677723050117493	0.860759496688843	0.823239326477051	0.788888871669769	0.162637665867805	0.27091383934021	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
HN117	MMO-102	0.018357215449214	0.963622570037842	0.985507249832153	0.981642782688141	0.988372087478638	0.0219385586678982	0.010543379932642	96	11	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
M50	MMO-119	0.167518988251686	0.693024635314941	1	0.832481026649475	1	0.154250621795654	0.189080089330673	13	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp002902985
MMO-138	MMO-23	0	1	1	1	1	0	0	31	1	NAPAA - NAPAA	NAPAA	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp017306305
USHLN162	VD24	0.0109178312122822	0.978283524513245	1	0.989082157611847	1	0.0109825916588306	0.0104860970750451	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
USHLN262	USMM061	0.28556364774704	0.510419309139252	0.671875	0.71443635225296	0.469879508018494	0.320728421211243	0.109739765524864	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
USHLN157	USMM061	0.28512254357338	0.511049807071686	0.613636374473572	0.714877486228943	0.5686274766922	0.301875531673431	0.236259624361992	35	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis
MMO-33	MMO-95	0	1	1	1	1	0	0	66	6	T1PKS.NRPS - T1PKS.NRPS	T1PKS.NRPS	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Asaia	Asaia bogorensis
USHLN290	USHLN292	0	1	1	1	1	0	0	57	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia adecarboxylata
HN003	USHLN164	0.168898314237595	0.690730035305023	0.884615361690521	0.831101655960083	0.850574731826782	0.159044280648232	0.235413074493408	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
AS230	USHLN157	0.156493857502937	0.711502611637115	0.815789461135864	0.843506157398224	0.770833313465118	0.162162125110626	0.136182561516762	43	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes
HN118	HN119	0	1	1	1	1	0	0	96	11	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei
HN007	HN087	0.0829627215862274	0.840957343578339	0.977777779102325	0.91703724861145	0.941176474094391	0.0780034437775612	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS124	USHLN179	0.0819841772317886	0.842753052711487	0.95652174949646	0.918015837669373	0.886792480945587	0.0792601555585861	0.0931072756648064	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AA010	MMO-131	0.192375645041466	0.652257084846497	0.769230782985687	0.807624340057373	0.683333337306976	0.218835681676865	0.111341804265976	49	4	hserlactone.NRPS - hserlactone.NRPS	hserlactone.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter oleivorans
HN099	MMO-130	0	1	1	1	1	0	0	50	4	hserlactone.NRPS - hserlactone.NRPS	hserlactone.NRPS	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii
MMO-126	USMM063	0.0829967334866524	0.840894997119904	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN022	USHLN32	0.18698950111866	0.660986065864563	0.871794879436493	0.813010513782501	0.818181812763214	0.178666025400162	0.243172898888588	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
HN120	USMM064	0.0485524460673332	0.905252456665039	0.982456147670746	0.951447546482086	0.9375	0.0511307045817375	0.0352314412593841	62	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-89	USMM064	0.0830830186605453	0.840736746788025	0.977777779102325	0.916916966438294	0.941176474094391	0.0781532004475594	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
GV18_marked.12	MMO-70	0.187672570347786	0.659875869750977	1	0.812327444553375	1	0.18330018222332	0.215000003576279	25	1	NAPAA - NAPAA	NAPAA	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp003248845
AS083	USMM085	0.207947745919228	0.627346754074097	0.634615361690521	0.792052268981934	0.53125	0.274129182100296	0.0700697377324104	50	6	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
AS142	VD24	0.179023534059525	0.674002349376678	0.884615361690521	0.820976495742798	0.850574731826782	0.170231625437737	0.238368883728981	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	NA
MMO-25	USHLN183	0.259729623794556	0.54800021648407	0.547169804573059	0.740270376205444	0.553571403026581	0.362218886613846	0.00350639456883072	50	5	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
AS091	MMO-45	0.177507773041725	0.676493465900421	0.734693884849548	0.822492241859436	0.661016941070557	0.192539349198341	0.119886703789234	46	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
AS222	USMM084	0.0607027933001518	0.882279217243195	0.962962985038757	0.939297199249268	0.912280678749084	0.0801101326942444	0.0301362350583076	63	10	NRPS - NRPS	NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens_K
HN091	M50	0.167518988251686	0.693024635314941	1	0.832481026649475	1	0.154250621795654	0.189080089330673	13	2	NRP-metallophore.NRPS - NRPS	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN069	MMO-116	0	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
USHLN256	VD24	0.0829231664538383	0.841029942035675	1	0.917076826095581	1	0.0720187649130821	0.155619144439697	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea sp001187905
AS212	MMO-89	0.17177651822567	0.68595415353775	0.734693884849548	0.828223466873169	0.661016941070557	0.187131240963936	0.112916737794876	46	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
MMO-122	MMO-88	0.0676787719130516	0.86922287940979	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS091	HN065	0.177507773041725	0.676493465900421	0.734693884849548	0.822492241859436	0.661016941070557	0.192539349198341	0.119886703789234	46	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei_A
MMO-32	MMO-35	0	1	1	1	1	0	0	31	1	NAPAA - NAPAA	NAPAA	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp017306305
MMO-84	USHLN296	0.132761910557747	0.752101898193359	0.896551728248596	0.867238104343414	0.810810804367065	0.13810521364212	0.118513122200966	32	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
