Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,cluster1,junk_1,contigregion_1,junk2,junk3,fileext,cluster2
USHLN172_contigs.fa_antismashcontig00001.region004_USHLN172_contigs.fa_antismash,USMM087_contigs.fa_antismashcontig00008.region002_USMM087_contigs.fa_antismash,0.0920602530241012,0.8243545889854431,0.9333333373069764,0.9091053605079652,0.8387096524238586,0.1034318059682846,0.0,29,1,betalactone - betalactone,betalactone,USHLN172,contigs.fa,antismashcontig00008.region002,USMM087,contigs.fa,antismash,USMM087
HN034_contigs.fa_antismashcontig00007.region001_HN034_contigs.fa_antismash,HN041_contigs.fa_antismashcontig00006.region001_HN041_contigs.fa_antismash,0.1956901848316192,0.6469143033027649,0.7843137383460999,0.8061689734458923,0.7241379022598267,0.1742137372493744,0.2539089024066925,49,4,NRPS.hserlactone - NRPS.hserlactone,NRPS.hserlactone,HN034,contigs.fa,antismashcontig00006.region001,HN041,contigs.fa,antismash,HN041
HN109_contigs.fa_antismashcontig00010.region001_HN109_contigs.fa_antismash,MMO-84_contigs.fa_antismashcontig00011.region001_MMO-84_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN109,contigs.fa,antismashcontig00011.region001,MMO-84,contigs.fa,antismash,MMO-84
HN151_contigs.fa_antismashcontig00001.region001_HN151_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00004.region001_USMM051_contigs.fa_antismash,0.2425685822963714,0.573702335357666,0.699999988079071,0.7592076659202576,0.699999988079071,0.2407923489809036,0.0,9,0,NRPS.siderophore - siderophore,,HN151,contigs.fa,antismashcontig00004.region001,USMM051,contigs.fa,antismash,USMM051
AS124_contigs.fa_antismashcontig00010.region001_AS124_contigs.fa_antismash,MMO-45_contigs.fa_antismashcontig00010.region001_MMO-45_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,AS124,contigs.fa,antismashcontig00010.region001,MMO-45,contigs.fa,antismash,MMO-45
HN067_contigs.fa_antismashcontig00007.region001_HN067_contigs.fa_antismash,MMO-163_contigs.fa_antismashcontig00012.region001_MMO-163_contigs.fa_antismash,0.0254967957735061,0.9496564865112304,1.0,0.9743589758872986,0.96875,0.0322580635547637,0.0,31,2,arylpolyene - arylpolyene,arylpolyene,HN067,contigs.fa,antismashcontig00012.region001,MMO-163,contigs.fa,antismash,MMO-163
HN069_contigs.fa_antismashcontig00001.region001_HN069_contigs.fa_antismash,USMM054_contigs.fa_antismashcontig00004.region001_USMM054_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN069,contigs.fa,antismashcontig00004.region001,USMM054,contigs.fa,antismash,USMM054
USHLN183_contigs.fa_antismashcontig00004.region001_USHLN183_contigs.fa_antismash,USHLN192_contigs.fa_antismashcontig00001.region004_USHLN192_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,28,1,betalactone - betalactone,betalactone,USHLN183,contigs.fa,antismashcontig00001.region004,USHLN192,contigs.fa,antismash,USHLN192
AS124_contigs.fa_antismashcontig00011.region001_AS124_contigs.fa_antismash,MMO-88_contigs.fa_antismashcontig00012.region001_MMO-88_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,AS124,contigs.fa,antismashcontig00012.region001,MMO-88,contigs.fa,antismash,MMO-88
USMM058_contigs.fa_antismashcontig00002.region001_USMM058_contigs.fa_antismash,USMM059_contigs.fa_antismashcontig00002.region001_USMM059_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,21,0,hserlactone - hserlactone,hserlactone,USMM058,contigs.fa,antismashcontig00002.region001,USMM059,contigs.fa,antismash,USMM059
HN007_contigs.fa_antismashcontig00010.region001_HN007_contigs.fa_antismash,HN069_contigs.fa_antismashcontig00011.region001_HN069_contigs.fa_antismash,0.0359507128596305,0.9293910264968872,1.0,0.9629374146461488,1.0,0.0316143371164798,0.0513642653822898,42,4,arylpolyene - arylpolyene,arylpolyene,HN007,contigs.fa,antismashcontig00011.region001,HN069,contigs.fa,antismash,HN069
HN122_contigs.fa_antismashcontig00004.region001_HN122_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00008.region001_MMO-143_contigs.fa_antismash,0.143233522772789,0.7340487837791443,0.3666666746139526,0.8726114630699158,0.3333333432674408,0.1682478189468383,0.0763143748044967,10,2,arylpolyene - arylpolyene,arylpolyene,HN122,contigs.fa,antismashcontig00008.region001,MMO-143,contigs.fa,antismash,MMO-143
HN099_contigs.fa_antismashcontig00011.region001_HN099_contigs.fa_antismash,MMO-130_contigs.fa_antismashcontig00011.region001_MMO-130_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,31,1,betalactone - betalactone,betalactone,HN099,contigs.fa,antismashcontig00011.region001,MMO-130,contigs.fa,antismash,MMO-130
MMO-88_contigs.fa_antismashcontig00012.region001_MMO-88_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00004.region001_USMM053_contigs.fa_antismash,0.1312563121318817,0.754715621471405,0.8181818127632141,0.870307445526123,0.8181818127632141,0.1296925395727157,0.0,12,0,siderophore - siderophore,siderophore,MMO-88,contigs.fa,antismashcontig00004.region001,USMM053,contigs.fa,antismash,USMM053
HN124_contigs.fa_antismashcontig00006.region001_HN124_contigs.fa_antismash,MMO-88_contigs.fa_antismashcontig00011.region001_MMO-88_contigs.fa_antismash,0.0495944917201995,0.9032706022262572,0.976190447807312,0.9495753049850464,0.9777777791023254,0.0542297400534153,0.0401986353099346,43,4,arylpolyene - arylpolyene,arylpolyene,HN124,contigs.fa,antismashcontig00011.region001,MMO-88,contigs.fa,antismash,MMO-88
HN087_contigs.fa_antismashcontig00009.region001_HN087_contigs.fa_antismash,HN110_contigs.fa_antismashcontig00010.region001_HN110_contigs.fa_antismash,0.0331224612891674,0.9348521828651428,1.0,0.9658531546592712,1.0,0.0316143371164798,0.0407947674393653,42,4,arylpolyene - arylpolyene,arylpolyene,HN087,contigs.fa,antismashcontig00010.region001,HN110,contigs.fa,antismash,HN110
MMO-130_contigs.fa_antismashcontig00009.region002_MMO-130_contigs.fa_antismash,VD14_contigs.fa_antismashcontig00010.region001_VD14_contigs.fa_antismash,0.1978714615106582,0.6434102058410645,0.364705890417099,0.8168826699256897,0.3052631616592407,0.2104847282171249,0.0497011020779609,39,2,arylpolyene - arylpolyene.NRPS.hserlactone,,MMO-130,contigs.fa,antismashcontig00010.region001,VD14,contigs.fa,antismash,VD14
USMM061_contigs.fa_antismashcontig00004.region001_USMM061_contigs.fa_antismash,USMM072_contigs.fa_antismashcontig00004.region001_USMM072_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,USMM061,contigs.fa,antismashcontig00004.region001,USMM072,contigs.fa,antismash,USMM072
HN122_contigs.fa_antismashcontig00004.region001_HN122_contigs.fa_antismash,M51_contigs.fa_antismashcontig00009.region001_M51_contigs.fa_antismash,0.143233522772789,0.7340487837791443,0.3666666746139526,0.8726114630699158,0.3333333432674408,0.1682478189468383,0.0763143748044967,10,2,arylpolyene - arylpolyene,arylpolyene,HN122,contigs.fa,antismashcontig00009.region001,M51,contigs.fa,antismash,M51
VD21_contigs.fa_antismashcontig00025.region001_VD21_contigs.fa_antismash,VD23_contigs.fa_antismashcontig00002.region001_VD23_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,9,0,siderophore - siderophore,siderophore,VD21,contigs.fa,antismashcontig00002.region001,VD23,contigs.fa,antismash,VD23
HN049_contigs.fa_antismashcontig00010.region001_HN049_contigs.fa_antismash,MMO-120_contigs.fa_antismashcontig00011.region001_MMO-120_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,HN049,contigs.fa,antismashcontig00011.region001,MMO-120,contigs.fa,antismash,MMO-120
USHLN179_contigs.fa_antismashcontig00007.region001_USHLN179_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00009.region001_USMM051_contigs.fa_antismash,0.0425051264464855,0.9167964458465576,0.976190447807312,0.9568839073181152,0.9777777791023254,0.0391289666295051,0.0538314022123813,43,4,arylpolyene - arylpolyene,arylpolyene,USHLN179,contigs.fa,antismashcontig00009.region001,USMM051,contigs.fa,antismash,USMM051
HN034_contigs.fa_antismashcontig00001.region002_HN034_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00002.region001_MMO-143_contigs.fa_antismash,0.1101041063666343,0.791914701461792,0.901960790157318,0.8906465172767639,0.8474576473236084,0.1011197492480278,0.1307611465454101,52,5,redox-cofactor.NRPS - redox-cofactor.NRPS,redox-cofactor.NRPS,HN034,contigs.fa,antismashcontig00002.region001,MMO-143,contigs.fa,antismash,MMO-143
AA010_contigs.fa_antismashcontig00007.region001_AA010_contigs.fa_antismash,M51_contigs.fa_antismashcontig00010.region001_M51_contigs.fa_antismash,0.1629140675067901,0.7007128596305847,0.5243902206420898,0.8472598195075989,0.5,0.1648912280797958,0.114768162369728,50,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,AA010,contigs.fa,antismashcontig00010.region001,M51,contigs.fa,antismash,M51
AS093_contigs.fa_antismashcontig00003.region001_AS093_contigs.fa_antismash,HN166_contigs.fa_antismashcontig00002.region002_HN166_contigs.fa_antismash,0.0927476659417152,0.8231067657470703,1.0,0.9043838381767272,1.0,0.0775264725089073,0.2177215218544006,27,1,betalactone - betalactone,betalactone,AS093,contigs.fa,antismashcontig00002.region002,HN166,contigs.fa,antismash,HN166
HN109_contigs.fa_antismashcontig00010.region001_HN109_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00003.region001_USMM062_contigs.fa_antismash,0.1312563121318817,0.754715621471405,0.8181818127632141,0.870307445526123,0.8181818127632141,0.1296925395727157,0.0,12,0,siderophore - siderophore,siderophore,HN109,contigs.fa,antismashcontig00003.region001,USMM062,contigs.fa,antismash,USMM062
HN007_contigs.fa_antismashcontig00001.region001_HN007_contigs.fa_antismash,HN110_contigs.fa_antismashcontig00001.region001_HN110_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,27,0,hserlactone - hserlactone,hserlactone,HN007,contigs.fa,antismashcontig00001.region001,HN110,contigs.fa,antismash,HN110
USMM053_contigs.fa_antismashcontig00002.region001_USMM053_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00002.region001_USMM061_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,21,0,hserlactone - hserlactone,hserlactone,USMM053,contigs.fa,antismashcontig00002.region001,USMM061,contigs.fa,antismash,USMM061
USMM074_contigs.fa_antismashcontig00002.region001_USMM074_contigs.fa_antismash,USMM087_contigs.fa_antismashcontig00004.region001_USMM087_contigs.fa_antismash,0.1230966448783874,0.7689594626426697,1.0,0.873096227645874,1.0,0.1133927330374717,0.1775700896978378,15,1,siderophore - siderophore,siderophore,USMM074,contigs.fa,antismashcontig00004.region001,USMM087,contigs.fa,antismash,USMM087
AS085_contigs.fa_antismashcontig00002.region001_AS085_contigs.fa_antismash,AS142_contigs.fa_antismashcontig00003.region002_AS142_contigs.fa_antismash,0.2198808044195175,0.6085859537124634,0.800000011920929,0.7795043587684631,0.800000011920929,0.2204956710338592,0.0,11,0,siderophore - siderophore,siderophore,AS085,contigs.fa,antismashcontig00003.region002,AS142,contigs.fa,antismash,AS142
MMO-104_contigs.fa_antismashcontig00003.region001_MMO-104_contigs.fa_antismash,MMO-144_contigs.fa_antismashcontig00003.region001_MMO-144_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,11,0,siderophore - siderophore,siderophore,MMO-104,contigs.fa,antismashcontig00003.region001,MMO-144,contigs.fa,antismash,MMO-144
HN178_contigs.fa_antismashcontig00002.region001_HN178_contigs.fa_antismash,VD26_contigs.fa_antismashcontig00006.region001_VD26_contigs.fa_antismash,0.0101187489926815,0.9798648953437804,1.0,0.989568293094635,1.0,0.0104316994547843,0.0,31,0,hserlactone - hserlactone,hserlactone,HN178,contigs.fa,antismashcontig00006.region001,VD26,contigs.fa,antismash,VD26
USMM087_contigs.fa_antismashcontig00004.region001_USMM087_contigs.fa_antismash,USMM091_contigs.fa_antismashcontig00001.region002_USMM091_contigs.fa_antismash,0.1024566069245338,0.8055841326713562,1.0,0.8943746089935303,1.0,0.1006315052509307,0.12435232847929,15,1,siderophore - siderophore,siderophore,USMM087,contigs.fa,antismashcontig00001.region002,USMM091,contigs.fa,antismash,USMM091
HN067_contigs.fa_antismashcontig00008.region001_HN067_contigs.fa_antismash,VD14_contigs.fa_antismashcontig00010.region001_VD14_contigs.fa_antismash,0.1978714615106582,0.6434102058410645,0.364705890417099,0.8168826699256897,0.3052631616592407,0.2104847282171249,0.0497011020779609,39,2,arylpolyene - arylpolyene.NRPS.hserlactone,,HN067,contigs.fa,antismashcontig00010.region001,VD14,contigs.fa,antismash,VD14
AS096_contigs.fa_antismashcontig00006.region001_AS096_contigs.fa_antismash,HN067_contigs.fa_antismashcontig00007.region001_HN067_contigs.fa_antismash,0.1470712423324585,0.7274874448776245,0.625,0.8616182208061218,0.5454545617103577,0.153719961643219,0.1019536033272743,19,2,arylpolyene - arylpolyene,arylpolyene,AS096,contigs.fa,antismashcontig00007.region001,HN067,contigs.fa,antismash,HN067
HN007_contigs.fa_antismashcontig00010.region001_HN007_contigs.fa_antismash,USMM055_contigs.fa_antismashcontig00009.region001_USMM055_contigs.fa_antismash,0.0331224612891674,0.9348521828651428,1.0,0.9658531546592712,1.0,0.0316143371164798,0.0407947674393653,42,4,arylpolyene - arylpolyene,arylpolyene,HN007,contigs.fa,antismashcontig00009.region001,USMM055,contigs.fa,antismash,USMM055
HN120_contigs.fa_antismashcontig00001.region001_HN120_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00002.region001_USMM062_contigs.fa_antismash,0.1595482230186462,0.7063592076301575,0.8260869383811951,0.8424648642539978,0.75,0.1575351506471634,0.0,23,0,hserlactone - hserlactone,hserlactone,HN120,contigs.fa,antismashcontig00002.region001,USMM062,contigs.fa,antismash,USMM062
USHLN195_contigs.fa_antismashcontig00001.region003_USHLN195_contigs.fa_antismash,USMM074_contigs.fa_antismashcontig00012.region001_USMM074_contigs.fa_antismash,0.1298098266124725,0.7572309374809265,0.8571428656578064,0.8725573420524597,0.761904776096344,0.1453476101160049,0.0423940159380435,19,1,betalactone - betalactone,betalactone,USHLN195,contigs.fa,antismashcontig00012.region001,USMM074,contigs.fa,antismash,USMM074
USHLN260_contigs.fa_antismashcontig00007.region001_USHLN260_contigs.fa_antismash,USHLN33_contigs.fa_antismashcontig00001.region003_USHLN33_contigs.fa_antismash,0.0026203435845673,0.9947661757469176,1.0,0.9972985982894896,1.0,0.0027013851795345,0.0,14,0,siderophore - siderophore,siderophore,USHLN260,contigs.fa,antismashcontig00001.region003,USHLN33,contigs.fa,antismash,USHLN33
MMO-84_contigs.fa_antismashcontig00001.region001_MMO-84_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00009.region001_MMO-94_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,27,0,hserlactone - hserlactone,hserlactone,MMO-84,contigs.fa,antismashcontig00009.region001,MMO-94,contigs.fa,antismash,MMO-94
HN065_contigs.fa_antismashcontig00010.region001_HN065_contigs.fa_antismash,MMO-88_contigs.fa_antismashcontig00011.region001_MMO-88_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,HN065,contigs.fa,antismashcontig00011.region001,MMO-88,contigs.fa,antismash,MMO-88
AS142_contigs.fa_antismashcontig00001.region003_AS142_contigs.fa_antismash,VD24_contigs.fa_antismashcontig00043.region001_VD24_contigs.fa_antismash,0.2222410440444946,0.6049090027809143,0.875,0.777519702911377,0.7407407164573669,0.243776336312294,0.194529190659523,21,4,arylpolyene - arylpolyene,arylpolyene,AS142,contigs.fa,antismashcontig00043.region001,VD24,contigs.fa,antismash,VD24
HN069_contigs.fa_antismashcontig00011.region001_HN069_contigs.fa_antismash,MMO-84_contigs.fa_antismashcontig00010.region001_MMO-84_contigs.fa_antismash,0.0359507128596305,0.9293910264968872,1.0,0.9629374146461488,1.0,0.0316143371164798,0.0513642653822898,42,4,arylpolyene - arylpolyene,arylpolyene,HN069,contigs.fa,antismashcontig00010.region001,MMO-84,contigs.fa,antismash,MMO-84
HN122_contigs.fa_antismashcontig00004.region001_HN122_contigs.fa_antismash,USMM068_contigs.fa_antismashcontig00006.region001_USMM068_contigs.fa_antismash,0.0316046327352523,0.9377895593643188,0.9714285731315612,0.9700034260749816,0.8888888955116272,0.0367460325360298,0.0021551724057644,33,2,arylpolyene - arylpolyene,arylpolyene,HN122,contigs.fa,antismashcontig00006.region001,USMM068,contigs.fa,antismash,USMM068
MMO-122_contigs.fa_antismashcontig00011.region001_MMO-122_contigs.fa_antismash,USMM063_contigs.fa_antismashcontig00009.region001_USMM063_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,42,4,arylpolyene - arylpolyene,arylpolyene,MMO-122,contigs.fa,antismashcontig00009.region001,USMM063,contigs.fa,antismash,USMM063
HN068_contigs.fa_antismashcontig00009.region001_HN068_contigs.fa_antismash,HN127_contigs.fa_antismashcontig00001.region001_HN127_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,13,0,siderophore - siderophore,siderophore,HN068,contigs.fa,antismashcontig00001.region001,HN127,contigs.fa,antismash,HN127
USHLN172_contigs.fa_antismashcontig00001.region001_USHLN172_contigs.fa_antismash,USMM086_contigs.fa_antismashcontig00021.region001_USMM086_contigs.fa_antismash,0.015466078184545,0.9693070650100708,1.0,0.9840555787086488,1.0,0.0201962534338235,0.0,15,1,siderophore - siderophore,siderophore,USHLN172,contigs.fa,antismashcontig00021.region001,USMM086,contigs.fa,antismash,USMM086
HN166_contigs.fa_antismashcontig00001.region001_HN166_contigs.fa_antismash,USMM059_contigs.fa_antismashcontig00004.region001_USMM059_contigs.fa_antismash,0.2836220562458038,0.5131973624229431,0.5,0.7230700254440308,0.5,0.2769299745559692,0.0,7,0,arylpolyene.siderophore - siderophore,,HN166,contigs.fa,antismashcontig00004.region001,USMM059,contigs.fa,antismash,USMM059
HN099_contigs.fa_antismashcontig00009.region002_HN099_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00007.region001_MMO-143_contigs.fa_antismash,0.1797062009572982,0.6728819012641907,0.395061731338501,0.8347935676574707,0.3296703398227691,0.1875438690185547,0.0563113130629062,39,2,arylpolyene - arylpolyene.NRPS.hserlactone,,HN099,contigs.fa,antismashcontig00007.region001,MMO-143,contigs.fa,antismash,MMO-143
HN125_contigs.fa_antismashcontig00007.region001_HN125_contigs.fa_antismash,MMO-126_contigs.fa_antismashcontig00010.region001_MMO-126_contigs.fa_antismash,0.0495944917201995,0.9032706022262572,0.976190447807312,0.9495753049850464,0.9777777791023254,0.0542297400534153,0.0401986353099346,43,4,arylpolyene - arylpolyene,arylpolyene,HN125,contigs.fa,antismashcontig00010.region001,MMO-126,contigs.fa,antismash,MMO-126
AS116_contigs.fa_antismashcontig00001.region002_AS116_contigs.fa_antismash,HN126_contigs.fa_antismashcontig00001.region001_HN126_contigs.fa_antismash,0.0967113152146339,0.8159304261207581,1.0,0.9002976417541504,1.0,0.099702388048172,0.0,13,0,siderophore - siderophore,siderophore,AS116,contigs.fa,antismashcontig00001.region001,HN126,contigs.fa,antismash,HN126
MMO-38_contigs.fa_antismashcontig00011.region001_MMO-38_contigs.fa_antismash,MMO-90_contigs.fa_antismashcontig00010.region001_MMO-90_contigs.fa_antismash,0.0331224612891674,0.9348521828651428,1.0,0.9658531546592712,1.0,0.0316143371164798,0.0407947674393653,42,4,arylpolyene - arylpolyene,arylpolyene,MMO-38,contigs.fa,antismashcontig00010.region001,MMO-90,contigs.fa,antismash,MMO-90
USHLN298_contigs.fa_antismashcontig00001.region002_USHLN298_contigs.fa_antismash,USMM101_contigs.fa_antismashcontig00002.region002_USMM101_contigs.fa_antismash,0.1609764546155929,0.7039605379104614,0.3333333432674408,0.855728268623352,0.2816901504993438,0.1442717462778091,0.0,25,0,arylpolyene.hserlactone - hserlactone,,USHLN298,contigs.fa,antismashcontig00002.region002,USMM101,contigs.fa,antismash,USMM101
AA010_contigs.fa_antismashcontig00003.region001_AA010_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00002.region002_MMO-128_contigs.fa_antismash,0.0809304267168045,0.844688892364502,1.0,0.9186995029449464,0.8965517282485962,0.0763322338461875,0.1198044046759605,31,1,betalactone - betalactone,betalactone,AA010,contigs.fa,antismashcontig00002.region002,MMO-128,contigs.fa,antismash,MMO-128
HN022_contigs.fa_antismashcontig00001.region002_HN022_contigs.fa_antismash,USHLN165_contigs.fa_antismashcontig00001.region002_USHLN165_contigs.fa_antismash,0.111768715083599,0.7889547944068909,0.6612903475761414,0.8957368731498718,0.6376811861991882,0.0821866616606712,0.151727557182312,43,5,arylpolyene - arylpolyene.hserlactone,,HN022,contigs.fa,antismashcontig00001.region002,USHLN165,contigs.fa,antismash,USHLN165
AS212_contigs.fa_antismashcontig00002.region001_AS212_contigs.fa_antismash,USHLN167_contigs.fa_antismashcontig00007.region001_USHLN167_contigs.fa_antismash,0.2237235754728317,0.6026051044464111,0.9090909361839294,0.7737307548522949,0.8333333134651184,0.2262692302465438,0.0,14,0,siderophore - siderophore,siderophore,AS212,contigs.fa,antismashcontig00007.region001,USHLN167,contigs.fa,antismash,USHLN167
HN125_contigs.fa_antismashcontig00007.region001_HN125_contigs.fa_antismash,VD5_contigs.fa_antismashcontig00012.region001_VD5_contigs.fa_antismash,0.2137947827577591,0.6181186437606812,0.7317073345184326,0.790427029132843,0.6086956262588501,0.2150836139917373,0.1982071995735168,33,4,arylpolyene - arylpolyene,arylpolyene,HN125,contigs.fa,antismashcontig00012.region001,VD5,contigs.fa,antismash,VD5
M51_contigs.fa_antismashcontig00017.region001_M51_contigs.fa_antismash,MMO-163_contigs.fa_antismashcontig00004.region001_MMO-163_contigs.fa_antismash,0.2018733322620391,0.6370061635971069,0.5,0.8073470592498779,0.5,0.1926529109477996,0.0,14,0,siderophore - siderophore,siderophore,M51,contigs.fa,antismashcontig00004.region001,MMO-163,contigs.fa,antismash,MMO-163
MMO-88_contigs.fa_antismashcontig00011.region001_MMO-88_contigs.fa_antismash,VD12_contigs.fa_antismashcontig00064.region001_VD12_contigs.fa_antismash,0.1967568397521972,0.6451995968818665,0.8399999737739563,0.8049165606498718,0.7037037014961243,0.1986270397901535,0.1904324144124984,21,4,arylpolyene - arylpolyene,arylpolyene,MMO-88,contigs.fa,antismashcontig00064.region001,VD12,contigs.fa,antismash,VD12
HN109_contigs.fa_antismashcontig00010.region001_HN109_contigs.fa_antismash,HN176_contigs.fa_antismashcontig00011.region001_HN176_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN109,contigs.fa,antismashcontig00011.region001,HN176,contigs.fa,antismash,HN176
HN173_contigs.fa_antismashcontig00001.region001_HN173_contigs.fa_antismash,MMO-116_contigs.fa_antismashcontig00001.region001_MMO-116_contigs.fa_antismash,0.2425685822963714,0.573702335357666,0.699999988079071,0.7592076659202576,0.699999988079071,0.2407923489809036,0.0,9,0,NRPS.siderophore - siderophore,,HN173,contigs.fa,antismashcontig00001.region001,MMO-116,contigs.fa,antismash,MMO-116
HN069_contigs.fa_antismashcontig00011.region001_HN069_contigs.fa_antismash,HN120_contigs.fa_antismashcontig00006.region001_HN120_contigs.fa_antismash,0.0147116603329777,0.9707931280136108,0.976190447807312,0.9855369925498962,0.9777777791023254,0.0078838989138603,0.0317331813275814,42,4,arylpolyene - arylpolyene,arylpolyene,HN069,contigs.fa,antismashcontig00006.region001,HN120,contigs.fa,antismash,HN120
AA010_contigs.fa_antismashcontig00006.region001_AA010_contigs.fa_antismash,VD14_contigs.fa_antismashcontig00008.region001_VD14_contigs.fa_antismash,0.1048246696591377,0.8013388514518738,0.9032257795333862,0.8979294300079346,0.7575757503509521,0.1137213185429573,0.0612929202616214,28,2,arylpolyene - arylpolyene,arylpolyene,AA010,contigs.fa,antismashcontig00008.region001,VD14,contigs.fa,antismash,VD14
USHLN177_contigs.fa_antismashcontig00001.region001_USHLN177_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00002.region001_USMM062_contigs.fa_antismash,0.2716746628284454,0.5304577946662903,0.7307692170143127,0.7295714616775513,0.6666666865348816,0.2704285383224487,0.0,26,0,hserlactone - hserlactone,hserlactone,USHLN177,contigs.fa,antismashcontig00002.region001,USMM062,contigs.fa,antismash,USMM062
MMO-90_contigs.fa_antismashcontig00010.region001_MMO-90_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00009.region001_USMM051_contigs.fa_antismash,0.0331224612891674,0.9348521828651428,1.0,0.9658531546592712,1.0,0.0316143371164798,0.0407947674393653,42,4,arylpolyene - arylpolyene,arylpolyene,MMO-90,contigs.fa,antismashcontig00009.region001,USMM051,contigs.fa,antismash,USMM051
HN007_contigs.fa_antismashcontig00011.region001_HN007_contigs.fa_antismash,MMO-120_contigs.fa_antismashcontig00012.region001_MMO-120_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN007,contigs.fa,antismashcontig00012.region001,MMO-120,contigs.fa,antismash,MMO-120
MMO-75_contigs.fa_antismashcontig00001.region001_MMO-75_contigs.fa_antismash,VD1_contigs.fa_antismashcontig00001.region001_VD1_contigs.fa_antismash,0.0012778450036421,0.9974459409713744,1.0,0.9986826181411744,1.0,0.0013173660263419,0.0,23,0,furan - furan,furan,MMO-75,contigs.fa,antismashcontig00001.region001,VD1,contigs.fa,antismash,VD1
HN178_contigs.fa_antismashcontig00002.region001_HN178_contigs.fa_antismash,USHLN005_contigs.fa_antismashcontig00005.region001_USHLN005_contigs.fa_antismash,0.0129077238962054,0.974351167678833,1.0,0.9866930842399596,1.0,0.0133069325238466,0.0,31,0,hserlactone - hserlactone,hserlactone,HN178,contigs.fa,antismashcontig00005.region001,USHLN005,contigs.fa,antismash,USHLN005
HN117_contigs.fa_antismashcontig00004.region001_HN117_contigs.fa_antismash,HN151_contigs.fa_antismashcontig00006.region001_HN151_contigs.fa_antismash,0.1272548288106918,0.7616841197013855,0.9285714030265808,0.8710185885429382,0.9285714030265808,0.1195853278040885,0.1924050599336624,27,1,betalactone - betalactone,betalactone,HN117,contigs.fa,antismashcontig00006.region001,HN151,contigs.fa,antismash,HN151
HN034_contigs.fa_antismashcontig00006.region001_HN034_contigs.fa_antismash,HN099_contigs.fa_antismashcontig00012.region001_HN099_contigs.fa_antismash,0.034766037017107,0.9316766262054444,1.0,0.9641587138175964,1.0,0.0439385659992694,0.0044642859138548,31,2,arylpolyene - arylpolyene,arylpolyene,HN034,contigs.fa,antismashcontig00012.region001,HN099,contigs.fa,antismash,HN099
