name_1	name_2	raw_distance	squared_similarity	jaccard_index	dss_index	adjacency_index	raw_dss_non_anchor	raw_dss_anchor	non_anchor_domains	anchor_domains	combined_group	shared_group	parent	class	order	family	genus	species
MMO-116	USMM063	0.00418103439733386	0.99165540933609	1	0.995689630508423	1	0	0.015625	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN120	USHLN184	0.119089514017105	0.776003301143646	0.899999976158142	0.883881449699402	0.727272748947144	0.116118520498276	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN079	MMO-24	1.73472347597681e-17	1	1	1	1	0	0	26	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Chania	Chania oryzae
HN069	HN125	0.0205475632101297	0.959327101707458	1	0.97881692647934	1	0.0211830548942089	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN073	MMO-90	0.131256312131882	0.754715621471405	0.818181812763214	0.870307445526123	0.818181812763214	0.129692539572716	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN125	HN176	0.13228502869606	0.752929270267487	0.818181812763214	0.869246959686279	0.818181812763214	0.130753070116043	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-116	USMM072	1.73472347597681e-17	1	1	1	1	0	0	21	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS093	HN119	0.019992534071207	0.96041464805603	1	0.979389131069183	1	0.014994072727859	0.0585241727530956	27	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
USMM055	USMM058	1.73472347597681e-17	1	1	1	1	0	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN059	HN071	0.0549624711275101	0.893095910549164	1	0.943337678909302	1	0.0566623397171497	0	18	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
SRR13132390.3	VD31	0.021135002374649	0.958176672458649	1	0.978211343288422	1	0.0217886622995138	0	17	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea sp000277545
HN065	HN091	0.0818725377321243	0.842958033084869	0.977777779102325	0.91703724861145	0.941176474094391	0.0780034437775612	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN100	MMO-110	0.0359507128596306	0.929391026496887	1	0.962937414646149	1	0.0316143371164799	0.0513642653822899	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN109	USMM053	0.131256312131882	0.754715621471405	0.818181812763214	0.870307445526123	0.818181812763214	0.129692539572716	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN079	MMO-28	1.73472347597681e-17	1	1	1	1	0	0	26	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Chania	Chania oryzae
MMO-116	USHLN184	0.117365658283234	0.77904337644577	0.899999976158142	0.885658621788025	0.727272748947144	0.114341348409653	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
LB14	USHLN022	0.0494571067392826	0.903531789779663	1	0.949013292789459	1	0.0633221715688705	0.0263157896697521	8	1	NI-siderophore - NI-siderophore	NI-siderophore	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
MMO-84	USHLN262	0.235788509249687	0.584019184112549	0.615384638309479	0.769720673561096	0.571428596973419	0.230279296636581	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN065	HN087	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-43	MMO-84	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN162	USHLN199	1.73472347597681e-17	1	1	1	1	0	0	80	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa
AS085	USHLN158	0.168180599808693	0.691923499107361	0.884615361690521	0.830888390541077	0.850574731826782	0.15894889831543	0.237709850072861	81	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
MMO-41	S242	0.0402290336787701	0.921160280704498	0.935483872890472	0.961852371692658	0.870967745780945	0.0381476581096649	0	30	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila
USHLN179	VD5	0.214093565940857	0.617648959159851	0.731707334518433	0.790119051933289	0.60869562625885	0.218971461057663	0.191131830215454	33	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
HN120	USHLN179	0.119089514017105	0.776003301143646	0.899999976158142	0.883881449699402	0.727272748947144	0.116118520498276	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-126	MMO-89	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN059	HN093	0.0318715497851372	0.937272667884827	1	0.967142760753632	1	0.0368759706616402	0.0172847993671894	31	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
LB11	LB26	1.73472347597681e-17	1	1	1	1	0	0	7	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica
MMO-126	USHLN179	0.217042282223701	0.613022804260254	0.727272748947144	0.787647783756256	0.583333313465118	0.212352231144905	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
BGC0000836	MMO-24	0.263850659132004	0.541915833950043	0.363636374473572	0.750938594341278	0.205128207802773	0.372065126895905	0.164496392011642	11	4	arylpolyene - arylpolyene	arylpolyene	NA	NA	NA	NA	NA	NA
MMO-120	USMM072	0.131256312131882	0.754715621471405	0.818181812763214	0.870307445526123	0.818181812763214	0.129692539572716	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN069	USMM061	2.795066939143e-05	0.999944090843201	1	0.999971210956574	1	3.45781481883023e-05	0	60	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN120	MMO-122	0.0205475632101297	0.959327101707458	1	0.97881692647934	1	0.0211830548942089	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
MMO-43	USMM072	0.0819055289030075	0.842897474765778	0.977777779102325	0.917003273963928	0.941176474094391	0.0780457854270935	0.103213109076023	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-110	MMO-43	0.131256312131882	0.754715621471405	0.818181812763214	0.870307445526123	0.818181812763214	0.129692539572716	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN176	USHLN177	0.0350664407014847	0.931096792221069	0.976190447807312	0.964552700519562	0.977777779102325	0.0320447012782097	0.0443791933357716	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS142	USMM078	0.293265342712402	0.499473869800568	0.295081973075867	0.720769226551056	0.231884062290192	0.279230773448944	0	23	0	hserlactone - hserlactone.arylpolyene	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	NA
HN039	HN119	0.139733895659447	0.74005776643753	1	0.85647314786911	0.974358975887299	0.124884948134422	0.163204461336136	38	9	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
HN176	MMO-122	0.131256312131882	0.754715621471405	0.818181812763214	0.870307445526123	0.818181812763214	0.129692539572716	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-116	USHLN179	0.117365658283234	0.77904337644577	0.899999976158142	0.885658621788025	0.727272748947144	0.114341348409653	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS142	HN019	0.136063009500504	0.746387124061584	0.612903237342834	0.872722029685974	0.563380300998688	0.12595234811306	0.130128115415573	43	5	arylpolyene - hserlactone.arylpolyene	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	NA
AS085	USHLN200	0.158374756574631	0.708333075046539	0.800000011920929	0.844340085983276	0.730769217014313	0.155659928917885	0	21	0	hserlactone - hserlactone.arylpolyene	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
USHLN179	USMM055	0.271674662828445	0.53045779466629	0.730769217014313	0.729571461677551	0.666666686534882	0.270428538322449	0	26	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
ERR3376861.4	SRR13132393.1	0.0439634956419468	0.914005815982819	1	0.954676806926727	1	0.0453231930732727	0	10	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia anophelis
HN034	HN059	0.0177150275558233	0.964883744716644	1	0.981737077236176	1	0.0196674056351185	0.0128205129876733	31	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter pittii_H
HN087	HN109	0.0670470967888832	0.870401084423065	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN091	MMO-83	0.131256312131882	0.754715621471405	0.818181812763214	0.870307445526123	0.818181812763214	0.129692539572716	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN003	USHLN160	0.194137439131737	0.649414479732513	0.730769217014313	0.810734033584595	0.607142865657806	0.189265966415405	0	21	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
AS126	USHLN148	0.248117163777351	0.565327763557434	0.370967745780945	0.765214085578918	0.295774638652802	0.234785914421082	0	27	0	hserlactone - hserlactone.arylpolyene	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucrina_A
HN007	USHLN184	0.0822235867381096	0.842313528060913	0.95652174949646	0.918015837669373	0.886792480945587	0.0792601555585861	0.0931072756648064	49	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN005	VD27	0.0126221561804414	0.974915027618408	1	0.986987471580505	1	0.0130125321447849	0	17	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea sp000277545
USHLN177	USHLN291	0.259190708398819	0.548798382282257	0.583333313465118	0.746604859828949	0.538461565971375	0.253395140171051	0	11	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae
ERR3376858.1	USMM045	0.172371223568916	0.684969425201416	0.866666674613953	0.828826904296875	0.75	0.171173080801964	0	15	0	NAGGN - NAGGN	NAGGN	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E koreensis_B
MMO-110	MMO-126	0.0670470967888832	0.870401084423065	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN073	MMO-110	1.73472347597681e-17	1	1	1	1	0	0	21	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN068	HN071	0.299138218164444	0.491207242012024	0.583333313465118	0.706373512744904	0.49230769276619	0.326626300811768	0.0956276804208756	48	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter modestus
USHLN281	USMM130	1.73472347597681e-17	1	1	1	1	0	0	24	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
LB14	USMM088	0.0576597601175308	0.888005137443542	1	0.940556943416596	1	0.0783131346106529	0.0434034839272499	17	5	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
HN007	HN049	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
USHLN260	USMM128	1.73472347597681e-17	1	1	1	1	0	0	14	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
AS216	HN049	0.277856439352036	0.521491348743439	0.489795923233032	0.729855537414551	0.46428570151329	0.270851850509644	0.268316954374313	31	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia sp002298805
MMO-90	USMM053	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS013	HN068	0.155485957860947	0.713203966617584	0.366666674613953	0.85998010635376	0.333333343267441	0.172238141298294	0.0997470840811729	10	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter tandoii
HN022	USMM078	0.246548041701317	0.567689836025238	0.782608687877655	0.754081666469574	0.708333313465118	0.245918333530426	0	22	0	hserlactone - hserlactone.arylpolyene	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
USMM045	USMM048	1.73472347597681e-17	1	1	1	1	0	0	25	0	phosphonate - phosphonate	phosphonate	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis
AS083	HN039	0.0028391636442393	0.994329750537872	1	0.99707305431366	1	0.00260474067181348	0.00510204071179032	27	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
MMO-119	MMO-83	0.131256312131882	0.754715621471405	0.818181812763214	0.870307445526123	0.818181812763214	0.129692539572716	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
ERR3376859.5	HN041	0.0785895735025406	0.848997175693512	1	0.919624149799347	0.96875	0.0899208262562752	0.0433890596032143	31	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter seifertii
BGC0000942	USHLN152	0.153114214539528	0.717215538024902	1	0.842150270938873	1	0.116987943649292	0.229357793927193	7	1	NI-siderophore - siderophore	NA	NA	NA	NA	NA	NA	NA
HN121	HN123	0.200624629855156	0.639000952243805	0.735294103622437	0.804580926895142	0.578947365283966	0.218661203980446	0.111166462302208	29	2	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter soli
HN100	MMO-84	1.73472347597681e-17	1	1	1	1	0	0	27	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
HN073	MMO-90	0.0670470967888832	0.870401084423065	0.977777779102325	0.93232125043869	0.941176474094391	0.0587951838970184	0.103213109076023	48	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
LB15	LB26	0.00952380988746881	0.981043100357056	0.714285731315613	1	0.666666686534882	0	0	5	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica
SRR13132390.2	SRR14196804.1	0.0476302951574325	0.907008051872253	1	0.950896620750427	1	0.0491033978760242	0	10	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia miricola
HN022	SRR16695303_bins3.2	0.146313399076462	0.728780806064606	0.818181812763214	0.856414616107941	0.739130437374115	0.143585383892059	0	19	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea agglomerans
MMO-126	USMM072	0.0331224612891674	0.934852182865143	1	0.965853154659271	1	0.0316143371164799	0.0407947674393654	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
LB15	USMM097	0.173856511712074	0.682513058185577	0.5	0.83737587928772	0.444444447755814	0.16262412071228	0	5	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica
HN073	USMM061	1.73472347597681e-17	1	1	1	1	0	0	42	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN109	USHLN270	0.133666649460793	0.75053346157074	0.896551728248596	0.867166638374329	0.810810804367065	0.138203471899033	0.118513122200966	32	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
AS126	USHLN200	0.116337165236473	0.780860006809235	0.800000011920929	0.887677788734436	0.730769217014313	0.112322218716145	0	21	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucrina_A
HN127	HN132	0.0801529213786125	0.846118628978729	1	0.917368113994598	1	0.0826318711042404	0	13	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter modestus
MMO-165	MMO-1	1.73472347597681e-17	1	1	1	1	0	0	35	3	NRP-metallophore.NRPS - NRP-metallophore.NRPS	NRP-metallophore.NRPS	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
AS113	VD22	0.00691860215738415	0.986210644245148	1	0.992867410182953	1	0.00713257957249879	0	31	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea sp000277545
USMM074	USMM093	0.10260021686554	0.805326342582703	0.899999976158142	0.899381220340729	0.800000011920929	0.115810051560402	0.0322580635547638	18	1	betalactone - betalactone	betalactone	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_AG
BGC0001498	MMO-43	0.288983970880508	0.505543768405914	0.777777791023254	0.708951234817505	0.777777791023254	0.291048765182495	0	9	0	NI-siderophore - siderophore	NA	NA	NA	NA	NA	NA	NA
HN073	MMO-110	1.73472347597681e-17	1	1	1	1	0	0	12	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
HN120	MMO-90	0.246204987168312	0.568206906318665	0.666666686534882	0.75855153799057	0.566666662693024	0.241448447108269	0	23	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B
AS113	VD27	0.021135002374649	0.958176672458649	1	0.978211343288422	1	0.0217886622995138	0	17	0	NI-siderophore - NI-siderophore	NI-siderophore	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea sp000277545
AS124	MMO-120	1.73472347597681e-17	1	1	1	1	0	0	27	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
MMO-123	MMO-144	1.73472347597681e-17	1	1	1	1	0	0	25	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii
AS142	VD24	0.293062329292297	0.499760866165161	0.580645143985748	0.713112831115723	0.470588237047195	0.286887168884277	0	23	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	NA
SRR12517348.2	USMM095	0.0114292157813907	0.977272212505341	1	0.988217294216156	1	0.0117826964706182	0	10	0	NI-siderophore - NI-siderophore	NI-siderophore	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia anophelis
USHLN260	USHLN281	0.00498677184805274	0.990051329135895	0.875	0.99872499704361	0.875	0.00127502251416444	0	22	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia aphidicola
HN157	USHLN04	0.127254828810692	0.761684119701385	0.928571403026581	0.871018588542938	0.928571403026581	0.119585327804089	0.192405059933662	27	1	betalactone - betalactone	betalactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A fonticola
HN151	USMM053	0.242568582296371	0.573702335357666	0.699999988079071	0.759207665920258	0.699999988079071	0.240792348980904	0	9	0	NI-siderophore - NRP-metallophore.NRPS.NI-siderophore	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A fonticola
MMO-83	VD12	0.196756839752197	0.645199596881866	0.839999973773956	0.804916560649872	0.703703701496124	0.198627039790154	0.190432414412498	21	4	arylpolyene - arylpolyene	arylpolyene	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
VD23	VD27	1.73472347597681e-17	1	1	1	1	0	0	17	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea sp000277545
HN151	MMO-37	0.242568582296371	0.573702335357666	0.699999988079071	0.759207665920258	0.699999988079071	0.240792348980904	0	9	0	NI-siderophore - NRP-metallophore.NRPS.NI-siderophore	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia_A	Serratia_A fonticola
AS126	USMM130	0.2630235850811	0.543134212493896	0.759999990463257	0.738952398300171	0.629629611968994	0.261047631502151	0	21	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea eucrina_A
HN176	MMO-38	0.101508848369122	0.807286322116852	0.949999988079071	0.898812651634216	0.857142865657806	0.101187326014042	0	20	0	hserlactone - hserlactone	hserlactone	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii
