#BGC Name	Family Number
HN122_contigs.fa_antismash_contig00002.region002	4710
USHLN143_contigs.fa_antismash_contig00021.region001	4710
USMM066_contigs.fa_antismash_contig00001.region001	4710
USMM068_contigs.fa_antismash_contig00001.region001	4710
USMM066_contigs.fa_antismash_contig00004.region001	4714
USMM068_contigs.fa_antismash_contig00004.region001	4714
HN121_contigs.fa_antismash_contig00004.region001	4716
HN122_contigs.fa_antismash_contig00004.region001	4716
USMM066_contigs.fa_antismash_contig00006.region001	4716
USMM068_contigs.fa_antismash_contig00006.region001	4716
USHLN168_contigs.fa_antismash_contig00004.region002	4735
USMM074_contigs.fa_antismash_contig00012.region001	4735
USMM075_contigs.fa_antismash_contig00013.region001	4735
USMM091_contigs.fa_antismash_contig00005.region004	4735
USMM093_contigs.fa_antismash_contig00006.region001	4735
USMM078_contigs.fa_antismash_contig00002.region001	4739
USMM079_contigs.fa_antismash_contig00002.region001	4739
USMM078_contigs.fa_antismash_contig00017.region001	4752
USMM079_contigs.fa_antismash_contig00017.region001	4752
LB14_contigs.fa_antismash_contig00078.region001	4862
MMO-25_contigs.fa_antismash_contig00001.region001	4862
USHLN022_contigs.fa_antismash_contig00001.region002	4862
USHLN152_contigs.fa_antismash_contig00002.region002	4862
USHLN168_contigs.fa_antismash_contig00002.region002	4862
USHLN172_contigs.fa_antismash_contig00001.region002	4862
USHLN181_contigs.fa_antismash_contig00001.region003	4862
USHLN183_contigs.fa_antismash_contig00004.region003	4862
USHLN192_contigs.fa_antismash_contig00001.region006	4862
USHLN193_contigs.fa_antismash_contig00002.region001	4862
USHLN195_contigs.fa_antismash_contig00001.region001	4862
USMM074_contigs.fa_antismash_contig00012.region002	4862
USMM075_contigs.fa_antismash_contig00013.region002	4862
USMM086_contigs.fa_antismash_contig00001.region001	4862
USMM087_contigs.fa_antismash_contig00006.region001	4862
USMM088_contigs.fa_antismash_contig00002.region002	4862
USMM091_contigs.fa_antismash_contig00001.region001	4862
USMM093_contigs.fa_antismash_contig00002.region001	4862
USMM074_contigs.fa_antismash_contig00002.region001	4863
USMM075_contigs.fa_antismash_contig00001.region001	4863
USMM088_contigs.fa_antismash_contig00002.region003	4863
USMM091_contigs.fa_antismash_contig00001.region002	4863
USMM093_contigs.fa_antismash_contig00002.region002	4863
USMM102_contigs.fa_antismash_contig00008.region001	4903
USMM103_contigs.fa_antismash_contig00008.region001	4903
USMM104_contigs.fa_antismash_contig00007.region001	4903
USMM105_contigs.fa_antismash_contig00008.region001	4903
USMM099_contigs.fa_antismash_contig00002.region001	4925
USMM108_contigs.fa_antismash_contig00004.region002	4925
USMM111_contigs.fa_antismash_contig00003.region002	4930
USMM125_contigs.fa_antismash_contig00002.region001	4950
USHLN260_contigs.fa_antismash_contig00007.region001	4960
USHLN281_contigs.fa_antismash_contig00006.region001	4960
USHLN33_contigs.fa_antismash_contig00001.region003	4960
USMM128_contigs.fa_antismash_contig00002.region001	4960
USMM130_contigs.fa_antismash_contig00002.region001	4960
USHLN260_contigs.fa_antismash_contig00001.region002	4966
USHLN281_contigs.fa_antismash_contig00004.region002	4966
USHLN33_contigs.fa_antismash_contig00001.region002	4966
USMM128_contigs.fa_antismash_contig00001.region002	4966
USMM130_contigs.fa_antismash_contig00006.region002	4966
USHLN265_contigs.fa_antismash_contig00001.region002	4969
USMM131_contigs.fa_antismash_contig00010.region001	4969
USHLN261_contigs.fa_antismash_contig00010.region001	4974
USHLN294_contigs.fa_antismash_contig00003.region001	4974
USMM133_contigs.fa_antismash_contig00003.region001	4974
USMM134_contigs.fa_antismash_contig00003.region001	4974
SRR16695303_bins3.1.fa_antismash_k119_17522.region001	4991
USHLN293_contigs.fa_antismash_contig00002.region002	4991
USMM135_contigs.fa_antismash_contig00002.region001	4991
USMM136_contigs.fa_antismash_contig00002.region002	4991
USMM236_contigs.fa_antismash_contig00002.region003	4999
USMM236_contigs.fa_antismash_contig00003.region001	5000
USMM236_contigs.fa_antismash_contig00003.region003	5002
USMM241_contigs.fa_antismash_contig00002.region001	5011
USMM241_contigs.fa_antismash_contig00003.region001	5012
USMM241_contigs.fa_antismash_contig00005.region001	5014
USMM241_contigs.fa_antismash_contig00005.region002	5015
USMM241_contigs.fa_antismash_contig00006.region001	5016
USHLN150_contigs.fa_antismash_contig00004.region001	5020
USMM241_contigs.fa_antismash_contig00013.region001	5020
ERR3376858.1.fa_antismash_k141_64645.region001	5052
ERR3376864.4.fa_antismash_k141_67147.region002	5052
ERR4065CAT_bins.3.fa_antismash_k141_6236.region001	5052
USHLN261_contigs.fa_antismash_contig00114.region001	5052
USHLN294_contigs.fa_antismash_contig00086.region001	5052
USMM045_contigs.fa_antismash_contig00017.region001	5052
USMM046_contigs.fa_antismash_contig00019.region001	5052
USMM047_contigs.fa_antismash_contig00018.region002	5052
USMM048_contigs.fa_antismash_contig00018.region001	5052
USMM133_contigs.fa_antismash_contig00091.region001	5052
USMM134_contigs.fa_antismash_contig00085.region001	5052
VD15_contigs.fa_antismash_contig00055.region001	5052
VD18_contigs.fa_antismash_contig00035.region001	5052
AS113_contigs.fa_antismash_contig00018.region001	5114
HN178_contigs.fa_antismash_contig00018.region001	5114
MMO-103_contigs.fa_antismash_contig00001.region001	5114
SRR13132390.3.fa_antismash_k141_180934.region003	5114
USHLN005_contigs.fa_antismash_contig00003.region001	5114
VD19_contigs.fa_antismash_contig00005.region001	5114
VD20_contigs.fa_antismash_contig00012.region001	5114
VD21_contigs.fa_antismash_contig00025.region001	5114
VD22_contigs.fa_antismash_contig00001.region001	5114
VD23_contigs.fa_antismash_contig00002.region001	5114
VD25_contigs.fa_antismash_contig00004.region001	5114
VD26_contigs.fa_antismash_contig00004.region001	5114
VD27_contigs.fa_antismash_contig00006.region001	5114
VD28_contigs.fa_antismash_contig00001.region002	5114
VD31_contigs.fa_antismash_contig00002.region002	5114
VD32_contigs.fa_antismash_contig00043.region001	5114
AS113_contigs.fa_antismash_contig00001.region001	5118
HN178_contigs.fa_antismash_contig00002.region001	5118
MMO-103_contigs.fa_antismash_contig00002.region001	5118
SRR13132389.7.fa_antismash_k141_243007.region001	5118
SRR13132390.3.fa_antismash_k141_65337.region001	5118
USHLN005_contigs.fa_antismash_contig00005.region001	5118
VD19_contigs.fa_antismash_contig00001.region001	5118
VD20_contigs.fa_antismash_contig00031.region001	5118
VD21_contigs.fa_antismash_contig00005.region001	5118
VD22_contigs.fa_antismash_contig00001.region003	5118
VD23_contigs.fa_antismash_contig00006.region001	5118
VD25_contigs.fa_antismash_contig00006.region001	5118
VD26_contigs.fa_antismash_contig00006.region001	5118
VD27_contigs.fa_antismash_contig00037.region001	5118
VD28_contigs.fa_antismash_contig00006.region001	5118
VD31_contigs.fa_antismash_contig00015.region001	5118
VD32_contigs.fa_antismash_contig00033.region001	5118
VD24_contigs.fa_antismash_contig00010.region001	5129
VD30_contigs.fa_antismash_contig00016.region001	5129
VD33_contigs.fa_antismash_contig00024.region001	5129
VD34_contigs.fa_antismash_contig00003.region001	5150
VD34_contigs.fa_antismash_contig00005.region001	5154
VD34_contigs.fa_antismash_contig00007.region001	5155
VD34_contigs.fa_antismash_contig00015.region001	5160
VD34_contigs.fa_antismash_contig00024.region002	5166
VD34_contigs.fa_antismash_contig00026.region001	5167
USHLN167_contigs.fa_antismash_contig00004.region002	5183
VD12_contigs.fa_antismash_contig00014.region001	5183
VD5_contigs.fa_antismash_contig00010.region001	5183
USHLN167_contigs.fa_antismash_contig00007.region001	5185
VD12_contigs.fa_antismash_contig00068.region001	5185
VD12_contigs.fa_antismash_contig00108.region001	5185
VD5_contigs.fa_antismash_contig00024.region001	5185
