file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc
VD31_contigs	contig00006	1	192012	218303	False	thiopeptide				contig00006 len=283308 cov=6.5 corr=1 origname=NODE_6_length_283308_cov_6.502015_pilon sw=shovill-spades/1.1.0 date=20220627
VD31_contigs	contig00015	1	0	20199	True	hserlactone				contig00015 len=122250 cov=6.5 corr=0 origname=NODE_15_length_122250_cov_6.476863_pilon sw=shovill-spades/1.1.0 date=20220627
USMM086_contigs	contig00001	1	217932	269681	False	NRP-metallophore / NRPS				contig00001 len=597467 cov=16.0 corr=0 origname=NODE_1_length_597467_cov_16.028010_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00001	2	348902	414811	False	NRPS				contig00001 len=597467 cov=16.0 corr=0 origname=NODE_1_length_597467_cov_16.028010_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00001	3	482084	507323	False	betalactone				contig00001 len=597467 cov=16.0 corr=0 origname=NODE_1_length_597467_cov_16.028010_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00005	1	182440	229457	False	NRPS				contig00005 len=324685 cov=13.6 corr=0 origname=NODE_5_length_324685_cov_13.584797_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00014	1	16916	38770	False	terpene				contig00014 len=160469 cov=21.3 corr=0 origname=NODE_14_length_160469_cov_21.312208_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00015	1	108616	148486	True	ladderane				contig00015 len=148486 cov=30.9 corr=0 origname=NODE_15_length_148486_cov_30.940367_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00016	1	71985	95492	False	LAP				contig00016 len=145931 cov=28.2 corr=0 origname=NODE_16_length_145931_cov_28.176306_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00020	1	20948	48853	False	lanthipeptide-class-ii				contig00020 len=79811 cov=60.2 corr=0 origname=NODE_20_length_79811_cov_60.187591_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00021	1	9524	23232	True	NI-siderophore				contig00021 len=79057 cov=19.5 corr=0 origname=NODE_21_length_79057_cov_19.543245_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00023	1	0	17725	True	CDPS				contig00023 len=73331 cov=31.5 corr=0 origname=NODE_23_length_73331_cov_31.498020_pilon sw=shovill-spades/1.1.0 date=20221108
USMM086_contigs	contig00029	1	0	13478	True	ranthipeptide				contig00029 len=31775 cov=34.1 corr=0 origname=NODE_29_length_31775_cov_34.116410_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN292_contigs	contig00001	1	219304	245607	False	thiopeptide				contig00001 len=904056 cov=30.9 corr=0 origname=NODE_1_length_904056_cov_30.854185_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN292_contigs	contig00001	2	308160	331730	False	terpene				contig00001 len=904056 cov=30.9 corr=0 origname=NODE_1_length_904056_cov_30.854185_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN292_contigs	contig00001	3	559858	614648	False	NRP-metallophore / NRPS				contig00001 len=904056 cov=30.9 corr=0 origname=NODE_1_length_904056_cov_30.854185_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN292_contigs	contig00019	1	16119	59710	False	arylpolyene				contig00019 len=79457 cov=40.1 corr=0 origname=NODE_19_length_79457_cov_40.064414_pilon sw=shovill-spades/1.1.0 date=20221108
MMO-116_contigs	contig00001	1	350094	364523	False	NI-siderophore				contig00001 len=573552 cov=35.9 corr=0 origname=NODE_1_length_573552_cov_35.893081_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-116_contigs	contig00003	1	252444	306144	False	NRP-metallophore / NRPS				contig00003 len=358739 cov=36.1 corr=0 origname=NODE_3_length_358739_cov_36.128481_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-116_contigs	contig00007	1	8871	29510	True	hserlactone				contig00007 len=243426 cov=34.4 corr=0 origname=NODE_7_length_243426_cov_34.381596_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-116_contigs	contig00008	1	22698	49002	False	thiopeptide				contig00008 len=234915 cov=36.5 corr=0 origname=NODE_8_length_234915_cov_36.463148_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-116_contigs	contig00010	1	76702	120296	False	arylpolyene				contig00010 len=228438 cov=38.3 corr=0 origname=NODE_10_length_228438_cov_38.268645_pilon sw=shovill-spades/1.1.0 date=20220812
VD9_contigs	contig00006	1	136957	183305	False	T1PKS				contig00006 len=216843 cov=10.1 corr=0 origname=NODE_6_length_216843_cov_10.137692_pilon sw=shovill-spades/1.1.0 date=20220627
VD9_contigs	contig00007	1	122905	145003	False	redox-cofactor				contig00007 len=177699 cov=11.5 corr=0 origname=NODE_7_length_177699_cov_11.540868_pilon sw=shovill-spades/1.1.0 date=20220627
VD9_contigs	contig00009	1	14963	42188	False	terpene				contig00009 len=166624 cov=11.2 corr=0 origname=NODE_9_length_166624_cov_11.183307_pilon sw=shovill-spades/1.1.0 date=20220627
USHLN290_contigs	contig00001	1	140380	166683	False	thiopeptide				contig00001 len=825159 cov=40.5 corr=0 origname=NODE_1_length_825159_cov_40.454806_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN290_contigs	contig00001	2	229236	252806	False	terpene				contig00001 len=825159 cov=40.5 corr=0 origname=NODE_1_length_825159_cov_40.454806_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN290_contigs	contig00001	3	480934	535724	False	NRP-metallophore / NRPS				contig00001 len=825159 cov=40.5 corr=0 origname=NODE_1_length_825159_cov_40.454806_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN290_contigs	contig00015	1	47837	91428	False	arylpolyene				contig00015 len=107547 cov=50.5 corr=0 origname=NODE_15_length_107547_cov_50.514632_pilon sw=shovill-spades/1.1.0 date=20221107
AS139_contigs	contig00001	1	277353	299520	False	redox-cofactor				contig00001 len=1049147 cov=36.9 corr=0 origname=NODE_1_length_1049147_cov_36.861751_pilon sw=shovill-spades/1.1.0 date=20220624
AS139_contigs	contig00002	1	116139	128494	False	NI-siderophore				contig00002 len=513800 cov=38.2 corr=0 origname=NODE_2_length_513800_cov_38.170998_pilon sw=shovill-spades/1.1.0 date=20220624
AS139_contigs	contig00002	2	312031	335593	False	terpene				contig00002 len=513800 cov=38.2 corr=0 origname=NODE_2_length_513800_cov_38.170998_pilon sw=shovill-spades/1.1.0 date=20220624
AS139_contigs	contig00005	1	63157	89413	False	thiopeptide				contig00005 len=403390 cov=38.8 corr=0 origname=NODE_5_length_403390_cov_38.784601_pilon sw=shovill-spades/1.1.0 date=20220624
AS139_contigs	contig00005	2	155347	175959	False	hserlactone				contig00005 len=403390 cov=38.8 corr=0 origname=NODE_5_length_403390_cov_38.784601_pilon sw=shovill-spades/1.1.0 date=20220624
AS139_contigs	contig00005	3	212156	255743	False	arylpolyene				contig00005 len=403390 cov=38.8 corr=0 origname=NODE_5_length_403390_cov_38.784601_pilon sw=shovill-spades/1.1.0 date=20220624
AS139_contigs	contig00008	1	23665	77357	False	NRP-metallophore / NRPS				contig00008 len=190774 cov=47.8 corr=0 origname=NODE_8_length_190774_cov_47.797234_pilon sw=shovill-spades/1.1.0 date=20220624
AS139_contigs	contig00008	2	158133	178772	False	hserlactone				contig00008 len=190774 cov=47.8 corr=0 origname=NODE_8_length_190774_cov_47.797234_pilon sw=shovill-spades/1.1.0 date=20220624
SRR12517348.2	k141_3992	1	105028	116843	False	NI-siderophore				k141_3992
SRR12517348.2	k141_5901	1	11477	32314	False	terpene				k141_5901
HN127_contigs	contig00001	1	404579	419652	False	NI-siderophore				contig00001 len=1195390 cov=34.6 corr=0 origname=NODE_1_length_1195390_cov_34.610806_pilon sw=shovill-spades/1.1.0 date=20220625
HN127_contigs	contig00002	1	184659	225889	False	arylpolyene				contig00002 len=750298 cov=36.4 corr=0 origname=NODE_2_length_750298_cov_36.408647_pilon sw=shovill-spades/1.1.0 date=20220625
HN127_contigs	contig00004	1	19125	53124	False	NAPAA				contig00004 len=373291 cov=38.5 corr=0 origname=NODE_4_length_373291_cov_38.539083_pilon sw=shovill-spades/1.1.0 date=20220625
MMO-126_contigs	contig00002	1	437997	458636	False	hserlactone				contig00002 len=669017 cov=33.2 corr=0 origname=NODE_2_length_669017_cov_33.170194_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-126_contigs	contig00004	1	344704	389332	True	NRP-metallophore / NRPS				contig00004 len=389332 cov=44.2 corr=0 origname=NODE_4_length_389332_cov_44.215618_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-126_contigs	contig00008	1	121124	147427	False	thiopeptide				contig00008 len=255769 cov=38.2 corr=0 origname=NODE_8_length_255769_cov_38.157370_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-126_contigs	contig00010	1	76992	120586	False	arylpolyene				contig00010 len=228147 cov=53.0 corr=0 origname=NODE_10_length_228147_cov_53.024325_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-126_contigs	contig00011	1	121591	136020	False	NI-siderophore				contig00011 len=220733 cov=37.2 corr=0 origname=NODE_11_length_220733_cov_37.200297_pilon sw=shovill-spades/1.1.0 date=20220812
MMO-42_contigs	contig00002	1	602906	688163	False	NRP-metallophore / NRPS / T1PKS				contig00002 len=897698 cov=33.2 corr=0 origname=NODE_2_length_897698_cov_33.240803_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-42_contigs	contig00003	1	124721	147357	False	betalactone				contig00003 len=689356 cov=36.8 corr=0 origname=NODE_3_length_689356_cov_36.778912_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-42_contigs	contig00004	1	484644	525868	False	arylpolyene				contig00004 len=628980 cov=43.1 corr=0 origname=NODE_4_length_628980_cov_43.069081_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-42_contigs	contig00007	1	293247	315045	False	terpene				contig00007 len=365858 cov=34.3 corr=0 origname=NODE_7_length_365858_cov_34.299953_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-42_contigs	contig00008	1	292565	318792	True	resorcinol				contig00008 len=318792 cov=40.3 corr=0 origname=NODE_8_length_318792_cov_40.252259_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-84_contigs	contig00001	1	532035	552674	False	hserlactone				contig00001 len=763055 cov=33.9 corr=0 origname=NODE_1_length_763055_cov_33.947507_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-84_contigs	contig00004	1	344699	389327	True	NRP-metallophore / NRPS				contig00004 len=389327 cov=40.6 corr=0 origname=NODE_4_length_389327_cov_40.578640_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-84_contigs	contig00009	1	121124	147427	False	thiopeptide				contig00009 len=230261 cov=37.1 corr=0 origname=NODE_9_length_230261_cov_37.079444_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-84_contigs	contig00010	1	76977	120571	False	arylpolyene				contig00010 len=228132 cov=44.9 corr=0 origname=NODE_10_length_228132_cov_44.882379_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-84_contigs	contig00011	1	84713	99142	False	NI-siderophore				contig00011 len=220733 cov=36.6 corr=0 origname=NODE_11_length_220733_cov_36.641509_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-35_contigs	contig00001	1	677808	711903	False	NAPAA				contig00001 len=715823 cov=48.1 corr=0 origname=NODE_1_length_715823_cov_48.123838_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-35_contigs	contig00002	1	651962	698096	False	betalactone / T3PKS				contig00002 len=701691 cov=40.0 corr=0 origname=NODE_2_length_701691_cov_39.995523_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-35_contigs	contig00007	1	112395	133289	False	terpene				contig00007 len=181829 cov=42.8 corr=0 origname=NODE_7_length_181829_cov_42.774183_pilon sw=shovill-spades/1.1.0 date=20220826
USHLN148_contigs	contig00001	1	1184329	1206496	False	redox-cofactor				contig00001 len=1253094 cov=43.2 corr=0 origname=NODE_1_length_1253094_cov_43.175334_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN148_contigs	contig00002	1	268706	329900	False	arylpolyene / hserlactone				contig00002 len=906367 cov=44.2 corr=0 origname=NODE_2_length_906367_cov_44.212753_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN148_contigs	contig00002	2	395840	422096	False	thiopeptide				contig00002 len=906367 cov=44.2 corr=0 origname=NODE_2_length_906367_cov_44.212753_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN148_contigs	contig00003	1	367310	419691	False	NRP-metallophore / NRPS				contig00003 len=582520 cov=47.2 corr=0 origname=NODE_3_length_582520_cov_47.162128_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN148_contigs	contig00004	1	139020	162582	False	terpene				contig00004 len=430043 cov=46.2 corr=0 origname=NODE_4_length_430043_cov_46.214018_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN148_contigs	contig00004	2	411365	423720	True	NI-siderophore				contig00004 len=430043 cov=46.2 corr=0 origname=NODE_4_length_430043_cov_46.214018_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN288_contigs	contig00001	1	289435	344225	False	NRP-metallophore / NRPS				contig00001 len=825133 cov=45.0 corr=0 origname=NODE_1_length_825133_cov_44.976957_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN288_contigs	contig00001	2	572353	595923	False	terpene				contig00001 len=825133 cov=45.0 corr=0 origname=NODE_1_length_825133_cov_44.976957_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN288_contigs	contig00001	3	658476	684779	False	thiopeptide				contig00001 len=825133 cov=45.0 corr=0 origname=NODE_1_length_825133_cov_44.976957_pilon sw=shovill-spades/1.1.0 date=20221107
USHLN288_contigs	contig00012	1	16119	59710	False	arylpolyene				contig00012 len=186519 cov=56.6 corr=0 origname=NODE_12_length_186519_cov_56.643352_pilon sw=shovill-spades/1.1.0 date=20221107
AS124_contigs	contig00001	1	497436	518075	False	hserlactone				contig00001 len=728456 cov=34.0 corr=0 origname=NODE_1_length_728456_cov_34.001303_pilon sw=shovill-spades/1.1.0 date=20220624
AS124_contigs	contig00004	1	344704	389332	True	NRP-metallophore / NRPS				contig00004 len=389332 cov=38.4 corr=0 origname=NODE_4_length_389332_cov_38.424869_pilon sw=shovill-spades/1.1.0 date=20220624
AS124_contigs	contig00008	1	108342	134645	False	thiopeptide				contig00008 len=255858 cov=35.9 corr=0 origname=NODE_8_length_255858_cov_35.949039_pilon sw=shovill-spades/1.1.0 date=20220624
AS124_contigs	contig00010	1	76977	120571	False	arylpolyene				contig00010 len=228132 cov=40.1 corr=0 origname=NODE_10_length_228132_cov_40.059021_pilon sw=shovill-spades/1.1.0 date=20220624
AS124_contigs	contig00011	1	84713	99142	False	NI-siderophore				contig00011 len=220733 cov=34.8 corr=0 origname=NODE_11_length_220733_cov_34.777316_pilon sw=shovill-spades/1.1.0 date=20220624
USHLN169_contigs	contig00001	1	136539	157361	False	terpene				contig00001 len=831436 cov=33.9 corr=0 origname=NODE_1_length_831436_cov_33.932460_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN169_contigs	contig00002	1	185935	227108	False	T3PKS				contig00002 len=596607 cov=42.1 corr=0 origname=NODE_2_length_596607_cov_42.146497_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN169_contigs	contig00002	2	571672	586652	True	NI-siderophore				contig00002 len=596607 cov=42.1 corr=0 origname=NODE_2_length_596607_cov_42.146497_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN169_contigs	contig00004	1	116281	137187	False	terpene				contig00004 len=491839 cov=48.8 corr=0 origname=NODE_4_length_491839_cov_48.759206_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN169_contigs	contig00010	1	17780	31689	True	cyclic-lactone-autoinducer				contig00010 len=31689 cov=35.7 corr=0 origname=NODE_10_length_31689_cov_35.705586_pilon sw=shovill-spades/1.1.0 date=20220829
USMM072_contigs	contig00002	1	213917	234556	False	hserlactone				contig00002 len=477598 cov=42.3 corr=0 origname=NODE_2_length_477598_cov_42.290582_pilon sw=shovill-spades/1.1.0 date=20221108
USMM072_contigs	contig00003	1	128436	182136	False	NRP-metallophore / NRPS				contig00003 len=435311 cov=43.0 corr=0 origname=NODE_3_length_435311_cov_43.035632_pilon sw=shovill-spades/1.1.0 date=20221108
USMM072_contigs	contig00004	1	26107	40536	False	NI-siderophore				contig00004 len=390630 cov=42.1 corr=0 origname=NODE_4_length_390630_cov_42.084700_pilon sw=shovill-spades/1.1.0 date=20221108
USMM072_contigs	contig00007	1	57025	83329	False	thiopeptide				contig00007 len=267237 cov=42.4 corr=0 origname=NODE_7_length_267237_cov_42.420509_pilon sw=shovill-spades/1.1.0 date=20221108
USMM072_contigs	contig00009	1	76701	120271	False	arylpolyene				contig00009 len=201951 cov=43.9 corr=0 origname=NODE_9_length_201951_cov_43.879578_pilon sw=shovill-spades/1.1.0 date=20221108
LB26_contigs	contig00010	1	26533	38354	False	NI-siderophore				contig00010 len=174401 cov=6.2 corr=4 origname=NODE_10_length_174401_cov_6.177755_pilon sw=shovill-spades/1.1.0 date=20220625
LB26_contigs	contig00024	1	0	13039	True	terpene				contig00024 len=51533 cov=6.2 corr=1 origname=NODE_24_length_51533_cov_6.199004_pilon sw=shovill-spades/1.1.0 date=20220625
USHLN298_contigs	contig00001	1	525650	551900	False	thiopeptide				contig00001 len=971467 cov=48.2 corr=0 origname=NODE_1_length_971467_cov_48.234411_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN298_contigs	contig00001	2	618956	639568	False	hserlactone				contig00001 len=971467 cov=48.2 corr=0 origname=NODE_1_length_971467_cov_48.234411_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN298_contigs	contig00002	1	83142	105309	False	redox-cofactor				contig00002 len=710167 cov=45.6 corr=0 origname=NODE_2_length_710167_cov_45.620852_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN298_contigs	contig00004	1	364136	417875	False	NRP-metallophore / NRPS				contig00004 len=575499 cov=51.2 corr=0 origname=NODE_4_length_575499_cov_51.209285_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN298_contigs	contig00005	1	250941	263296	False	NI-siderophore				contig00005 len=484699 cov=44.4 corr=0 origname=NODE_5_length_484699_cov_44.429206_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN298_contigs	contig00005	2	399765	423327	False	terpene				contig00005 len=484699 cov=44.4 corr=0 origname=NODE_5_length_484699_cov_44.429206_pilon sw=shovill-spades/1.1.0 date=20221108
USHLN215_contigs	contig00002	1	448536	482604	False	NAPAA				contig00002 len=539161 cov=46.4 corr=0 origname=NODE_2_length_539161_cov_46.391837_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN215_contigs	contig00006	1	149861	213714	False	NAPAA				contig00006 len=253777 cov=34.7 corr=0 origname=NODE_6_length_253777_cov_34.743336_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN215_contigs	contig00009	1	74173	104214	False	thiopeptide / LAP				contig00009 len=207139 cov=46.5 corr=0 origname=NODE_9_length_207139_cov_46.458320_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN215_contigs	contig00010	1	96673	139626	False	T3PKS / terpene				contig00010 len=169731 cov=45.7 corr=0 origname=NODE_10_length_169731_cov_45.704970_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN215_contigs	contig00012	1	40923	53323	False	NI-siderophore				contig00012 len=76713 cov=49.6 corr=0 origname=NODE_12_length_76713_cov_49.627268_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN215_contigs	contig00021	1	2697	17428	True	terpene				contig00021 len=17428 cov=27.9 corr=0 origname=NODE_21_length_17428_cov_27.856904_pilon sw=shovill-spades/1.1.0 date=20220829
USMM083_contigs	contig00001	1	20827	41676	False	terpene				contig00001 len=1132682 cov=27.7 corr=0 origname=NODE_1_length_1132682_cov_27.731328_pilon sw=shovill-spades/1.1.0 date=20221108
USMM083_contigs	contig00001	2	453452	477371	False	lassopeptide				contig00001 len=1132682 cov=27.7 corr=0 origname=NODE_1_length_1132682_cov_27.731328_pilon sw=shovill-spades/1.1.0 date=20221108
USMM083_contigs	contig00001	3	813214	854300	False	T3PKS				contig00001 len=1132682 cov=27.7 corr=0 origname=NODE_1_length_1132682_cov_27.731328_pilon sw=shovill-spades/1.1.0 date=20221108
USMM083_contigs	contig00002	1	826026	842602	False	NI-siderophore				contig00002 len=946123 cov=32.5 corr=0 origname=NODE_2_length_946123_cov_32.469311_pilon sw=shovill-spades/1.1.0 date=20221108
USMM083_contigs	contig00005	1	42323	64192	False	terpene				contig00005 len=279158 cov=20.0 corr=0 origname=NODE_5_length_279158_cov_20.028368_pilon sw=shovill-spades/1.1.0 date=20221108
USMM083_contigs	contig00007	1	64174	84993	False	terpene				contig00007 len=268674 cov=24.9 corr=0 origname=NODE_7_length_268674_cov_24.885721_pilon sw=shovill-spades/1.1.0 date=20221108
USMM083_contigs	contig00019	1	0	19261	True	CDPS				contig00019 len=38547 cov=33.4 corr=0 origname=NODE_19_length_38547_cov_33.412400_pilon sw=shovill-spades/1.1.0 date=20221108
MMO-68_contigs	contig00001	1	286411	304923	False	terpene				contig00001 len=849387 cov=39.6 corr=0 origname=NODE_1_length_849387_cov_39.579288_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-68_contigs	contig00001	2	407608	428445	False	terpene				contig00001 len=849387 cov=39.6 corr=0 origname=NODE_1_length_849387_cov_39.579288_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-68_contigs	contig00001	3	826529	849387	True	betalactone				contig00001 len=849387 cov=39.6 corr=0 origname=NODE_1_length_849387_cov_39.579288_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-68_contigs	contig00004	1	336451	383189	False	arylpolyene				contig00004 len=540649 cov=36.8 corr=0 origname=NODE_4_length_540649_cov_36.775520_pilon sw=shovill-spades/1.1.0 date=20220827
MMO-68_contigs	contig00004	2	502858	540649	True	T3PKS				contig00004 len=540649 cov=36.8 corr=0 origname=NODE_4_length_540649_cov_36.775520_pilon sw=shovill-spades/1.1.0 date=20220827
HN071_contigs	contig00002	1	339756	392957	False	NRP-metallophore				contig00002 len=459473 cov=29.3 corr=0 origname=NODE_2_length_459473_cov_29.253950_pilon sw=shovill-spades/1.1.0 date=20220625
HN071_contigs	contig00005	1	36861	53289	False	NI-siderophore				contig00005 len=272655 cov=29.1 corr=0 origname=NODE_5_length_272655_cov_29.086991_pilon sw=shovill-spades/1.1.0 date=20220625
HN071_contigs	contig00007	1	31827	73057	False	arylpolyene				contig00007 len=183035 cov=30.6 corr=0 origname=NODE_7_length_183035_cov_30.581072_pilon sw=shovill-spades/1.1.0 date=20220625
HN071_contigs	contig00008	1	54241	95471	False	arylpolyene				contig00008 len=173022 cov=30.7 corr=0 origname=NODE_8_length_173022_cov_30.744366_pilon sw=shovill-spades/1.1.0 date=20220625
HN071_contigs	contig00008	2	98584	142544	False	NRPS / hserlactone				contig00008 len=173022 cov=30.7 corr=0 origname=NODE_8_length_173022_cov_30.744366_pilon sw=shovill-spades/1.1.0 date=20220625
HN071_contigs	contig00010	1	37489	66570	False	betalactone				contig00010 len=142121 cov=28.7 corr=0 origname=NODE_10_length_142121_cov_28.748299_pilon sw=shovill-spades/1.1.0 date=20220625
HN071_contigs	contig00023	1	0	14153	True	redox-cofactor				contig00023 len=42650 cov=27.6 corr=0 origname=NODE_23_length_42650_cov_27.558006_pilon sw=shovill-spades/1.1.0 date=20220625
USHLN217_contigs	contig00001	1	8567	35383	False	betalactone				contig00001 len=525606 cov=40.7 corr=0 origname=NODE_1_length_525606_cov_40.652195_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN217_contigs	contig00001	2	435177	469227	False	NAPAA				contig00001 len=525606 cov=40.7 corr=0 origname=NODE_1_length_525606_cov_40.652195_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN217_contigs	contig00001	3	505193	517020	True	NI-siderophore				contig00001 len=525606 cov=40.7 corr=0 origname=NODE_1_length_525606_cov_40.652195_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN217_contigs	contig00004	1	3417	24317	True	terpene				contig00004 len=329263 cov=45.2 corr=0 origname=NODE_4_length_329263_cov_45.232935_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN217_contigs	contig00008	1	58882	100028	False	T3PKS				contig00008 len=150262 cov=45.7 corr=0 origname=NODE_8_length_150262_cov_45.670538_pilon sw=shovill-spades/1.1.0 date=20220829
MMO-33_contigs	contig00001	1	163536	236140	False	NRPS / T1PKS				contig00001 len=818661 cov=42.6 corr=0 origname=NODE_1_length_818661_cov_42.573435_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-33_contigs	contig00006	1	58986	81117	False	redox-cofactor				contig00006 len=193001 cov=55.4 corr=0 origname=NODE_6_length_193001_cov_55.418658_pilon sw=shovill-spades/1.1.0 date=20220826
MMO-33_contigs	contig00007	1	15190	42443	False	terpene				contig00007 len=186099 cov=50.0 corr=0 origname=NODE_7_length_186099_cov_49.993112_pilon sw=shovill-spades/1.1.0 date=20220826
USHLN232_contigs	contig00004	1	15365	27201	False	NI-siderophore				contig00004 len=149976 cov=35.7 corr=0 origname=NODE_4_length_149976_cov_35.685630_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN232_contigs	contig00005	1	907	34912	False	NAPAA				contig00005 len=145354 cov=44.5 corr=0 origname=NODE_5_length_145354_cov_44.548247_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN232_contigs	contig00007	1	59112	69484	False	ectoine				contig00007 len=139881 cov=50.7 corr=0 origname=NODE_7_length_139881_cov_50.698834_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN232_contigs	contig00010	1	0	23917	True	betalactone				contig00010 len=110540 cov=40.9 corr=0 origname=NODE_10_length_110540_cov_40.905342_pilon sw=shovill-spades/1.1.0 date=20220829
USHLN232_contigs	contig00021	1	9090	23372	True	terpene				contig00021 len=23372 cov=48.5 corr=0 origname=NODE_21_length_23372_cov_48.532737_pilon sw=shovill-spades/1.1.0 date=20220829
USMM111_contigs	contig00002	1	76430	100007	False	terpene				contig00002 len=613407 cov=38.7 corr=0 origname=NODE_2_length_613407_cov_38.698917_pilon sw=shovill-spades/1.1.0 date=20221108
USMM111_contigs	contig00003	1	31593	53929	False	lassopeptide				contig00003 len=559994 cov=47.0 corr=0 origname=NODE_3_length_559994_cov_47.018854_pilon sw=shovill-spades/1.1.0 date=20221108
USMM111_contigs	contig00003	2	399747	414417	False	NAGGN				contig00003 len=559994 cov=47.0 corr=0 origname=NODE_3_length_559994_cov_47.018854_pilon sw=shovill-spades/1.1.0 date=20221108
USMM111_contigs	contig00005	1	336625	377453	True	oligosaccharide				contig00005 len=379524 cov=41.3 corr=0 origname=NODE_5_length_379524_cov_41.329564_pilon sw=shovill-spades/1.1.0 date=20221108
USMM095_contigs	contig00003	1	435828	456665	False	terpene				contig00003 len=591288 cov=40.3 corr=0 origname=NODE_3_length_591288_cov_40.265919_pilon sw=shovill-spades/1.1.0 date=20221108
USMM095_contigs	contig00004	1	299467	311282	False	NI-siderophore				contig00004 len=471495 cov=35.0 corr=0 origname=NODE_4_length_471495_cov_34.963851_pilon sw=shovill-spades/1.1.0 date=20221108
MMO-14_contigs	contig00001	1	446686	500828	False	NRP-metallophore / NRPS				contig00001 len=789382 cov=41.0 corr=0 origname=NODE_1_length_789382_cov_41.040498_pilon sw=shovill-spades/1.1.0 date=20220813
MMO-14_contigs	contig00007	1	41079	84676	False	arylpolyene				contig00007 len=239576 cov=43.8 corr=0 origname=NODE_7_length_239576_cov_43.824455_pilon sw=shovill-spades/1.1.0 date=20220813
