#BGC Name	Clan Number	Family Number
USMM101_contigs.fa_antismash_contig00003.region001	2814	2814
AS124_contigs.fa_antismash_contig00001.region001	2938	2938
HN007_contigs.fa_antismash_contig00001.region001	2938	2938
HN049_contigs.fa_antismash_contig00001.region001	2938	2938
HN065_contigs.fa_antismash_contig00001.region001	2938	2938
HN100_contigs.fa_antismash_contig00001.region001	2938	2938
HN109_contigs.fa_antismash_contig00001.region001	2938	2938
HN110_contigs.fa_antismash_contig00001.region001	2938	2938
HN176_contigs.fa_antismash_contig00009.region001	2938	2938
MMO-120_contigs.fa_antismash_contig00008.region001	2938	2938
MMO-126_contigs.fa_antismash_contig00002.region001	2938	2938
MMO-43_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-45_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-83_contigs.fa_antismash_contig00002.region001	2938	2938
MMO-84_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-88_contigs.fa_antismash_contig00005.region001	2938	2938
MMO-89_contigs.fa_antismash_contig00009.region001	2938	2938
MMO-90_contigs.fa_antismash_contig00001.region001	2938	2938
MMO-94_contigs.fa_antismash_contig00009.region001	2938	2938
AS091_contigs.fa_antismash_contig00002.region002	2939	2939
AS124_contigs.fa_antismash_contig00004.region001	2939	2939
AS183_contigs.fa_antismash_contig00001.region001	2939	2939
HN007_contigs.fa_antismash_contig00004.region001	2939	2939
HN028_contigs.fa_antismash_contig00001.region002	2939	2939
HN049_contigs.fa_antismash_contig00004.region001	2939	2939
HN065_contigs.fa_antismash_contig00004.region001	2939	2939
HN100_contigs.fa_antismash_contig00004.region001	2939	2939
HN109_contigs.fa_antismash_contig00004.region001	2939	2939
HN176_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-120_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-126_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-43_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-45_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-84_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-88_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-89_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-90_contigs.fa_antismash_contig00004.region001	2939	2939
MMO-94_contigs.fa_antismash_contig00004.region001	2939	2939
USHLN177_contigs.fa_antismash_contig00002.region002	2939	2939
USHLN179_contigs.fa_antismash_contig00002.region001	2939	2939
USHLN184_contigs.fa_antismash_contig00001.region003	2939	2939
USHLN271_contigs.fa_antismash_contig00007.region001	2939	2939
USHLN296_contigs.fa_antismash_contig00009.region001	2939	2939
VD5_contigs.fa_antismash_contig00003.region001	2939	2939
AS124_contigs.fa_antismash_contig00011.region001	4719	2942
BGC0001498	4719	2942
HN007_contigs.fa_antismash_contig00011.region001	4719	2942
HN049_contigs.fa_antismash_contig00011.region001	4719	2942
HN065_contigs.fa_antismash_contig00011.region001	4719	2942
HN100_contigs.fa_antismash_contig00010.region001	4719	2942
HN109_contigs.fa_antismash_contig00010.region001	4719	2942
HN110_contigs.fa_antismash_contig00011.region001	4719	2942
HN166_contigs.fa_antismash_contig00001.region001	4719	2942
HN176_contigs.fa_antismash_contig00011.region001	4719	2942
MMO-120_contigs.fa_antismash_contig00012.region001	4719	2942
MMO-126_contigs.fa_antismash_contig00011.region001	4719	2942
MMO-43_contigs.fa_antismash_contig00011.region001	4719	2942
MMO-45_contigs.fa_antismash_contig00011.region001	4719	2942
MMO-83_contigs.fa_antismash_contig00011.region001	4719	2942
MMO-84_contigs.fa_antismash_contig00011.region001	4719	2942
MMO-88_contigs.fa_antismash_contig00012.region001	4719	2942
MMO-89_contigs.fa_antismash_contig00012.region001	4719	2942
MMO-90_contigs.fa_antismash_contig00011.region001	4719	2942
MMO-94_contigs.fa_antismash_contig00012.region001	4719	2942
HN151_contigs.fa_antismash_contig00001.region001	4719	3071
HN157_contigs.fa_antismash_contig00001.region001	4719	3071
HN173_contigs.fa_antismash_contig00001.region001	4719	3071
HN069_contigs.fa_antismash_contig00001.region001	4719	4719
HN073_contigs.fa_antismash_contig00001.region001	4719	4719
HN087_contigs.fa_antismash_contig00001.region001	4719	4719
HN091_contigs.fa_antismash_contig00001.region001	4719	4719
HN120_contigs.fa_antismash_contig00001.region002	4719	4719
HN124_contigs.fa_antismash_contig00001.region001	4719	4719
HN125_contigs.fa_antismash_contig00001.region002	4719	4719
MMO-110_contigs.fa_antismash_contig00001.region001	4719	4719
MMO-116_contigs.fa_antismash_contig00001.region001	4719	4719
MMO-119_contigs.fa_antismash_contig00001.region001	4719	4719
MMO-122_contigs.fa_antismash_contig00001.region001	4719	4719
MMO-37_contigs.fa_antismash_contig00004.region001	4719	4719
MMO-38_contigs.fa_antismash_contig00004.region001	4719	4719
USHLN177_contigs.fa_antismash_contig00003.region001	4719	4719
USHLN179_contigs.fa_antismash_contig00003.region001	4719	4719
USHLN184_contigs.fa_antismash_contig00002.region001	4719	4719
USMM051_contigs.fa_antismash_contig00004.region001	4719	4719
USMM053_contigs.fa_antismash_contig00004.region001	4719	4719
USMM054_contigs.fa_antismash_contig00004.region001	4719	4719
USMM055_contigs.fa_antismash_contig00004.region001	4719	4719
USMM058_contigs.fa_antismash_contig00004.region001	4719	4719
USMM059_contigs.fa_antismash_contig00004.region001	4719	4719
USMM061_contigs.fa_antismash_contig00004.region001	4719	4719
USMM062_contigs.fa_antismash_contig00003.region001	4719	4719
USMM063_contigs.fa_antismash_contig00004.region001	4719	4719
USMM064_contigs.fa_antismash_contig00004.region001	4719	4719
USMM072_contigs.fa_antismash_contig00004.region001	4719	4719
HN079_contigs.fa_antismash_contig00001.region001	3067	3067
HN166_contigs.fa_antismash_contig00002.region002	3067	3067
ERR3376859.5.fa_antismash_k141_70214.region001	3133	3133
HN041_contigs.fa_antismash_contig00002.region001	3133	3133
M51_contigs.fa_antismash_contig00017.region001	3133	3133
MMO-128_contigs.fa_antismash_contig00001.region001	3133	3133
MMO-143_contigs.fa_antismash_contig00001.region001	3133	3133
VD14_contigs.fa_antismash_contig00019.region001	3133	3133
AS212_contigs.fa_antismash_contig00001.region001	3198	3198
HN069_contigs.fa_antismash_contig00003.region001	3198	3198
HN073_contigs.fa_antismash_contig00003.region001	3198	3198
HN087_contigs.fa_antismash_contig00003.region001	3198	3198
HN091_contigs.fa_antismash_contig00003.region001	3198	3198
HN120_contigs.fa_antismash_contig00002.region001	3198	3198
HN124_contigs.fa_antismash_contig00002.region002	3198	3198
HN125_contigs.fa_antismash_contig00002.region001	3198	3198
MMO-110_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-116_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-119_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-122_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-37_contigs.fa_antismash_contig00003.region001	3198	3198
MMO-38_contigs.fa_antismash_contig00003.region001	3198	3198
USHLN167_contigs.fa_antismash_contig00004.region001	3198	3198
USHLN270_contigs.fa_antismash_contig00019.region001	3198	3198
USHLN291_contigs.fa_antismash_contig00020.region001	3198	3198
USMM051_contigs.fa_antismash_contig00003.region001	3198	3198
USMM053_contigs.fa_antismash_contig00003.region001	3198	3198
USMM054_contigs.fa_antismash_contig00003.region001	3198	3198
USMM055_contigs.fa_antismash_contig00003.region001	3198	3198
USMM058_contigs.fa_antismash_contig00003.region001	3198	3198
USMM059_contigs.fa_antismash_contig00003.region001	3198	3198
USMM061_contigs.fa_antismash_contig00003.region001	3198	3198
USMM062_contigs.fa_antismash_contig00005.region001	3198	3198
USMM063_contigs.fa_antismash_contig00003.region001	3198	3198
USMM064_contigs.fa_antismash_contig00003.region001	3198	3198
USMM072_contigs.fa_antismash_contig00003.region001	3198	3198
HN069_contigs.fa_antismash_contig00009.region001	3199	3199
HN073_contigs.fa_antismash_contig00008.region001	3199	3199
HN087_contigs.fa_antismash_contig00007.region001	3199	3199
HN091_contigs.fa_antismash_contig00007.region001	3199	3199
HN120_contigs.fa_antismash_contig00001.region001	3199	3199
HN124_contigs.fa_antismash_contig00001.region002	3199	3199
HN125_contigs.fa_antismash_contig00001.region001	3199	3199
MMO-110_contigs.fa_antismash_contig00008.region001	3199	3199
MMO-116_contigs.fa_antismash_contig00007.region001	3199	3199
MMO-119_contigs.fa_antismash_contig00008.region001	3199	3199
MMO-122_contigs.fa_antismash_contig00009.region001	3199	3199
MMO-37_contigs.fa_antismash_contig00008.region001	3199	3199
MMO-38_contigs.fa_antismash_contig00009.region001	3199	3199
USHLN177_contigs.fa_antismash_contig00001.region001	3199	3199
USHLN179_contigs.fa_antismash_contig00001.region001	3199	3199
USHLN184_contigs.fa_antismash_contig00001.region001	3199	3199
USMM051_contigs.fa_antismash_contig00002.region001	3199	3199
USMM053_contigs.fa_antismash_contig00002.region001	3199	3199
USMM054_contigs.fa_antismash_contig00002.region001	3199	3199
USMM055_contigs.fa_antismash_contig00002.region001	3199	3199
USMM058_contigs.fa_antismash_contig00002.region001	3199	3199
USMM059_contigs.fa_antismash_contig00002.region001	3199	3199
USMM061_contigs.fa_antismash_contig00002.region001	3199	3199
USMM062_contigs.fa_antismash_contig00002.region001	3199	3199
USMM063_contigs.fa_antismash_contig00002.region001	3199	3199
USMM064_contigs.fa_antismash_contig00002.region001	3199	3199
USMM072_contigs.fa_antismash_contig00002.region001	3199	3199
HN059_contigs.fa_antismash_contig00001.region001	3256	3256
HN067_contigs.fa_antismash_contig00005.region001	3256	3256
HN071_contigs.fa_antismash_contig00005.region001	3256	3256
HN093_contigs.fa_antismash_contig00005.region001	3256	3256
HN099_contigs.fa_antismash_contig00004.region001	3256	3256
MMO-130_contigs.fa_antismash_contig00004.region001	3256	3256
MMO-131_contigs.fa_antismash_contig00004.region001	3256	3256
MMO-163_contigs.fa_antismash_contig00004.region001	3256	3256
AS083_contigs.fa_antismash_contig00003.region001	3959	3959
AS093_contigs.fa_antismash_contig00003.region001	3959	3959
AS170_contigs.fa_antismash_contig00004.region001	3959	3959
AS214_contigs.fa_antismash_contig00002.region001	3959	3959
AS222_contigs.fa_antismash_contig00003.region003	3959	3959
HN039_contigs.fa_antismash_contig00003.region003	3959	3959
HN117_contigs.fa_antismash_contig00004.region001	3959	3959
HN118_contigs.fa_antismash_contig00004.region001	3959	3959
HN119_contigs.fa_antismash_contig00005.region001	3959	3959
HN151_contigs.fa_antismash_contig00006.region001	3959	3959
HN157_contigs.fa_antismash_contig00006.region001	3959	3959
HN173_contigs.fa_antismash_contig00006.region002	3959	3959
MMO-102_contigs.fa_antismash_contig00004.region001	3959	3959
MMO-151_contigs.fa_antismash_contig00001.region001	3959	3959
MMO-24_contigs.fa_antismash_contig00001.region001	3959	3959
MMO-28_contigs.fa_antismash_contig00001.region001	3959	3959
USHLN04_contigs.fa_antismash_contig00005.region001	3959	3959
USHLN08_contigs.fa_antismash_contig00004.region001	3959	3959
USMM084_contigs.fa_antismash_contig00004.region001	3959	3959
USMM085_contigs.fa_antismash_contig00004.region002	3959	3959
AS031_contigs.fa_antismash_contig00001.region002	4084	4084
AS126_contigs.fa_antismash_contig00001.region002	4084	4084
SRR16695303_bins3.2.fa_antismash_k119_61444.region001	4084	4084
USHLN158_contigs.fa_antismash_contig00002.region001	4084	4084
USHLN159_contigs.fa_antismash_contig00001.region001	4084	4084
USHLN160_contigs.fa_antismash_contig00001.region001	4084	4084
USHLN162_contigs.fa_antismash_contig00002.region001	4084	4084
USHLN164_contigs.fa_antismash_contig00001.region002	4084	4084
USHLN199_contigs.fa_antismash_contig00001.region001	4084	4084
USHLN200_contigs.fa_antismash_contig00001.region002	4084	4084
USHLN256_contigs.fa_antismash_contig00001.region002	4084	4084
USHLN32_contigs.fa_antismash_contig00001.region002	4084	4084
USMM078_contigs.fa_antismash_contig00004.region001	4084	4084
USMM079_contigs.fa_antismash_contig00004.region001	4084	4084
VD24_contigs.fa_antismash_contig00028.region001	4084	4084
VD30_contigs.fa_antismash_contig00005.region001	4084	4084
VD33_contigs.fa_antismash_contig00004.region001	4084	4084
USHLN158_contigs.fa_antismash_contig00003.region001	4087	4087
USHLN159_contigs.fa_antismash_contig00003.region001	4087	4087
USHLN160_contigs.fa_antismash_contig00003.region001	4087	4087
USHLN162_contigs.fa_antismash_contig00004.region001	4087	4087
USHLN164_contigs.fa_antismash_contig00003.region001	4087	4087
USHLN199_contigs.fa_antismash_contig00003.region001	4087	4087
USHLN200_contigs.fa_antismash_contig00003.region001	4087	4087
USHLN256_contigs.fa_antismash_contig00005.region001	4087	4087
USHLN32_contigs.fa_antismash_contig00003.region001	4087	4087
USMM078_contigs.fa_antismash_contig00024.region001	4087	4087
USMM079_contigs.fa_antismash_contig00024.region001	4087	4087
VD24_contigs.fa_antismash_contig00017.region001	4087	4087
VD30_contigs.fa_antismash_contig00004.region001	4087	4087
BGC0000942	4221	4221
LB14_contigs.fa_antismash_contig00196.region001	4221	4221
MMO-25_contigs.fa_antismash_contig00002.region001	4221	4221
USHLN022_contigs.fa_antismash_contig00001.region001	4221	4221
USHLN152_contigs.fa_antismash_contig00002.region001	4221	4221
USHLN168_contigs.fa_antismash_contig00002.region001	4221	4221
USHLN172_contigs.fa_antismash_contig00001.region001	4221	4221
USHLN181_contigs.fa_antismash_contig00001.region002	4221	4221
USHLN183_contigs.fa_antismash_contig00003.region001	4221	4221
USHLN192_contigs.fa_antismash_contig00003.region001	4221	4221
USHLN193_contigs.fa_antismash_contig00002.region002	4221	4221
USHLN195_contigs.fa_antismash_contig00002.region001	4221	4221
USMM086_contigs.fa_antismash_contig00021.region001	4221	4221
USMM087_contigs.fa_antismash_contig00004.region001	4221	4221
AS212_contigs.fa_antismash_contig00002.region001	4456	4456
USHLN262_contigs.fa_antismash_contig00001.region001	4456	4456
USHLN270_contigs.fa_antismash_contig00001.region001	4456	4456
USHLN271_contigs.fa_antismash_contig00001.region001	4456	4456
USHLN291_contigs.fa_antismash_contig00001.region001	4456	4456
USHLN296_contigs.fa_antismash_contig00001.region001	4456	4456
AS091_contigs.fa_antismash_contig00001.region001	4456	5185
USHLN167_contigs.fa_antismash_contig00007.region001	4456	5185
VD12_contigs.fa_antismash_contig00068.region001	4456	5185
VD12_contigs.fa_antismash_contig00108.region001	4456	5185
VD5_contigs.fa_antismash_contig00024.region001	4456	5185
USMM074_contigs.fa_antismash_contig00002.region001	4863	4863
USMM075_contigs.fa_antismash_contig00001.region001	4863	4863
USMM088_contigs.fa_antismash_contig00002.region003	4863	4863
USMM091_contigs.fa_antismash_contig00001.region002	4863	4863
USMM093_contigs.fa_antismash_contig00002.region002	4863	4863
